K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U-ref,K-dim,uw-dim
0.0013589,1.7784,0.5,3.865,-0.01009,0.0028072,0.9964,1.7784,0.5,3.865,0.00077773,3.03E-05,-4.93E-05,0.00059833,-2.03E-05,0.0013418,,0.0217424,-0.000788592
0.0012903,1.7866,0.5,3.865,-0.011795,0.00081965,1.0005,1.7866,0.5,3.865,0.00073068,3.72E-05,-2.91E-05,0.00060414,5.05E-05,0.0012459,,0.0206448,-0.000464816
0.0012702,1.7949,0.5,3.865,-0.013081,-0.00082723,1.0059,1.7949,0.5,3.865,0.00066513,4.28E-05,2.16E-06,0.00059842,0.00010699,0.0012768,,0.0203232,0.00003456
0.001273,1.8032,0.5,3.865,-0.014012,-0.0029499,1.0092,1.8032,0.5,3.865,0.00060599,4.85E-05,5.99E-06,0.00057564,9.62E-05,0.0013644,,0.020368,9.57856E-05
0.0013279,1.8114,0.5,3.865,-0.014816,-0.0055682,1.0071,1.8114,0.5,3.865,0.00058549,5.05E-05,-3.56E-06,0.00058953,6.56E-05,0.0014808,,0.0212464,-0.00005688
0.0014572,1.8197,0.5,3.865,-0.01566,-0.0069485,1.0013,1.8197,0.5,3.865,0.00060678,5.86E-05,2.74E-06,0.0006177,1.96E-05,0.0016899,,0.0233152,4.38752E-05
0.0016615,1.8279,0.5,3.865,-0.016383,-0.0057538,0.99576,1.8279,0.5,3.865,0.00064438,7.45E-05,-6.00E-07,0.00061774,-0.00013519,0.0020609,,0.026584,-9.59408E-06
0.0018743,1.8362,0.5,3.865,-0.016704,-0.0033044,0.99189,1.8362,0.5,3.865,0.00067339,8.43E-05,-3.87E-05,0.00063664,-0.00040288,0.0024386,,0.0299888,-0.000618832
0.0020223,1.8446,0.5,3.865,-0.016611,-0.0017426,0.98878,1.8446,0.5,3.865,0.00068698,8.49E-05,-4.43E-05,0.00069945,-0.0006671,0.0026582,,0.0323568,-0.000708464
0.0021327,1.8534,0.5,3.865,-0.016207,-0.0010992,0.98567,1.8534,0.5,3.865,0.00069471,7.99E-05,2.37E-05,0.00080735,-0.00088307,0.0027634,,0.0341232,0.00037896
0.0022827,1.8626,0.5,3.865,-0.015611,-1.17E-05,0.98294,1.8626,0.5,3.865,0.00071238,6.52E-05,0.00010934,0.00099884,-0.001072,0.0028542,,0.0365232,0.00174944
0.0025097,1.8723,0.5,3.865,-0.015144,0.0021394,0.98125,1.8723,0.5,3.865,0.00075175,3.01E-05,0.00018508,0.0012303,-0.0012707,0.0030374,,0.0401552,0.00296128
