K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U-ref,K-dim,uw-dim
0.0016373,1.4151,0.5,1.2756,0.011369,0.020553,0.95026,1.4151,0.5,1.2756,0.0013627,-0.00010194,-0.00077625,0.00057245,1.19E-05,0.0013394,,0.0261968,-0.01242
0.0015885,1.4234,0.5,1.2756,0.0098532,0.020631,0.95599,1.4234,0.5,1.2756,0.0013425,-4.44E-05,-0.00074234,0.00055959,3.81E-05,0.001275,,0.025416,-0.01187744
0.0015892,1.4316,0.5,1.2756,0.0087378,0.019482,0.96116,1.4316,0.5,1.2756,0.0013308,2.43E-05,-0.00076212,0.00052893,2.66E-05,0.0013186,,0.0254272,-0.01219392
0.001573,1.4399,0.5,1.2756,0.008333,0.017407,0.96722,1.4399,0.5,1.2756,0.0013336,9.50E-05,-0.00075962,0.00049174,5.80E-06,0.0013206,,0.025168,-0.01215392
0.0015356,1.4481,0.5,1.2756,0.0085353,0.015209,0.97369,1.4481,0.5,1.2756,0.0013434,0.00016102,-0.00072596,0.00047237,-1.90E-06,0.0012554,,0.0245696,-0.01161536
0.0014905,1.4564,0.5,1.2756,0.0089564,0.013556,0.97894,1.4564,0.5,1.2756,0.0013367,0.00021471,-0.00066518,0.00048656,-5.98E-05,0.0011577,,0.023848,-0.01064288
0.0014775,1.4647,0.5,1.2756,0.009406,0.013173,0.98211,1.4647,0.5,1.2756,0.0012959,0.00025302,-0.00057908,0.00052561,-0.00018591,0.0011334,,0.02364,-0.00926528
0.0015124,1.4729,0.5,1.2756,0.009969,0.014153,0.98302,1.4729,0.5,1.2756,0.0012386,0.00027715,-0.00050669,0.00057015,-0.00031953,0.001216,,0.0241984,-0.00810704
0.0015606,1.4812,0.5,1.2756,0.01063,0.015647,0.98237,1.4812,0.5,1.2756,0.001197,0.00027762,-0.00045626,0.00062057,-0.00040979,0.0013036,,0.0249696,-0.00730016
0.0016278,1.4894,0.5,1.2756,0.011161,0.016853,0.98109,1.4894,0.5,1.2756,0.0011831,0.00024517,-0.00040708,0.00068886,-0.00046624,0.0013838,,0.0260448,-0.00651328
0.0017223,1.4977,0.5,1.2756,0.011308,0.017538,0.97981,1.4977,0.5,1.2756,0.0011959,0.00019415,-0.00037605,0.00078368,-0.00051503,0.001465,,0.0275568,-0.0060168
0.001804,1.5059,0.5,1.2756,0.010934,0.017663,0.97838,1.5059,0.5,1.2756,0.0012292,0.00013941,-0.00037443,0.00088785,-0.00054363,0.001491,,0.028864,-0.00599088
0.0018503,1.5142,0.5,1.2756,0.010144,0.017796,0.97601,1.5142,0.5,1.2756,0.0012609,8.00E-05,-0.00037585,0.00096489,-0.0005455,0.0014748,,0.0296048,-0.0060136
0.0018805,1.5224,0.5,1.2756,0.009228,0.018813,0.9731,1.5224,0.5,1.2756,0.0012616,6.95E-06,-0.00037938,0.00099705,-0.00055211,0.0015022,,0.030088,-0.00607008
