K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U-ref,K-dim,uw-dim
0.0032018,1.3986,0.5,6.2583,0.18718,-0.013274,1.067,1.3986,0.5,6.2583,0.0017105,0.00015384,-0.00027974,0.0016729,-0.00034271,0.0030202,,0.0512288,-0.00447584
0.0039484,1.4069,0.5,6.2583,0.19423,-0.015987,1.071,1.4069,0.5,6.2583,0.0020513,0.00021687,-0.00035405,0.0019036,-0.00051464,0.0039417,,0.0631744,-0.0056648
0.0050361,1.4151,0.5,6.2583,0.20203,-0.018914,1.0765,1.4151,0.5,6.2583,0.0025748,0.00029984,-0.00042707,0.0023506,-0.00075863,0.0051468,,0.0805776,-0.00683312
0.0065942,1.4234,0.5,6.2583,0.21058,-0.02196,1.083,1.4234,0.5,6.2583,0.003415,0.0004269,-0.00028318,0.0030062,-0.0010709,0.0067673,,0.1055072,-0.00453088
0.008552,1.4316,0.5,6.2583,0.22028,-0.025827,1.0893,1.4316,0.5,6.2583,0.0046929,0.00064755,0.00013611,0.0038604,-0.0012912,0.0085506,,0.136832,0.00217776
0.011246,1.4399,0.5,6.2583,0.231,-0.030177,1.0946,1.4399,0.5,6.2583,0.0064935,0.0010649,0.00078056,0.0053334,-0.001565,0.010665,,0.179936,0.01248896
0.014661,1.4481,0.5,6.2583,0.24212,-0.035674,1.0932,1.4481,0.5,6.2583,0.0089679,0.001828,0.0019509,0.0072814,-0.0014893,0.013073,,0.234576,0.0312144
0.019069,1.4564,0.5,6.2583,0.25287,-0.042684,1.0836,1.4564,0.5,6.2583,0.012339,0.0028692,0.0039261,0.0095916,-0.00080418,0.016208,,0.305104,0.0628176
0.025425,1.4647,0.5,6.2583,0.26118,-0.049521,1.061,1.4647,0.5,6.2583,0.016826,0.0038659,0.0073671,0.012901,0.00062514,0.021123,,0.4068,0.1178736
0.033938,1.4729,0.5,6.2583,0.2658,-0.058125,1.0187,1.4729,0.5,6.2583,0.022241,0.0051918,0.012113,0.017656,0.0032297,0.027979,,0.543008,0.193808
0.043789,1.4812,0.5,6.2583,0.26716,-0.067851,0.9629,1.4812,0.5,6.2583,0.028041,0.0066973,0.017177,0.022632,0.0063299,0.036905,,0.700624,0.274832
0.053548,1.4894,0.5,6.2583,0.26475,-0.07463,0.89649,1.4894,0.5,6.2583,0.033843,0.0075174,0.022298,0.026836,0.0088343,0.046417,,0.856768,0.356768
0.062823,1.4977,0.5,6.2583,0.25721,-0.077517,0.81577,1.4977,0.5,6.2583,0.038918,0.0076599,0.027163,0.030876,0.010468,0.055853,,1.005168,0.434608
0.070767,1.5059,0.5,6.2583,0.2453,-0.075935,0.72882,1.5059,0.5,6.2583,0.042883,0.0062557,0.030877,0.034717,0.0098823,0.063935,,1.132272,0.494032
0.077247,1.5142,0.5,6.2583,0.23174,-0.067796,0.6449,1.5142,0.5,6.2583,0.046344,0.0029098,0.032899,0.038961,0.005533,0.069187,,1.235952,0.526384
0.082541,1.5224,0.5,6.2583,0.21747,-0.056913,0.5627,1.5224,0.5,6.2583,0.049308,-0.0011583,0.033047,0.044097,-0.00011263,0.071676,,1.320656,0.528752
0.084822,1.5307,0.5,6.2583,0.20142,-0.046816,0.47921,1.5307,0.5,6.2583,0.0512,-0.0048712,0.031448,0.047663,-0.0037486,0.07078,,1.357152,0.503168
0.084798,1.539,0.5,6.2583,0.18398,-0.033448,0.39563,1.539,0.5,6.2583,0.052164,-0.0076373,0.029137,0.05014,-0.0062202,0.067291,,1.356768,0.466192
0.084598,1.5472,0.5,6.2583,0.16728,-0.013129,0.31569,1.5472,0.5,6.2583,0.052576,-0.0090865,0.027117,0.052741,-0.0089231,0.06388,,1.353568,0.433872
0.083799,1.5555,0.5,6.2583,0.1523,0.013004,0.23886,1.5555,0.5,6.2583,0.052192,-0.010202,0.025553,0.053396,-0.01049,0.062009,,1.340784,0.408848
0.081285,1.5637,0.5,6.2583,0.13753,0.042851,0.16501,1.5637,0.5,6.2583,0.051386,-0.011522,0.024427,0.050669,-0.0092975,0.060515,,1.30056,0.390832
0.077281,1.572,0.5,6.2583,0.12091,0.078473,0.094609,1.572,0.5,6.2583,0.050897,-0.012447,0.023072,0.046414,-0.0065474,0.057251,,1.236496,0.369152
0.073563,1.5802,0.5,6.2583,0.10269,0.11575,0.02736,1.5802,0.5,6.2583,0.050445,-0.012905,0.021674,0.042598,-0.0044162,0.054082,,1.177008,0.346784
0.070086,1.5885,0.5,6.2583,0.083669,0.15135,-0.036214,1.5885,0.5,6.2583,0.049452,-0.013219,0.020338,0.038256,-0.0032694,0.052464,,1.121376,0.325408
