"K","Points:0","Points:1","Points:2","U","V","W","X","Y","Z","uu","uv","uw","vv","vw","ww"
0.0080858,1.4151,0.5,6.2583,-0.0015238,-0.0087892,0.090465,1.4151,0.5,6.2583,0.0044356,0.00054971,-0.00063286,0.0030114,0.0015185,0.0087245
0.0084369,1.4234,0.5,6.2583,-0.00090073,-0.011852,0.094661,1.4234,0.5,6.2583,0.0048917,0.00063929,-0.00066506,0.0032928,0.0015241,0.0086893
0.0088581,1.4316,0.5,6.2583,0.00027317,-0.014001,0.10009,1.4316,0.5,6.2583,0.0053037,0.00093995,-0.00046143,0.0037208,0.00158,0.0086918
0.0091531,1.4399,0.5,6.2583,0.002133,-0.014452,0.10625,1.4399,0.5,6.2583,0.0056466,0.0011642,-0.00024547,0.0037656,0.0015086,0.0088942
0.0093122,1.4481,0.5,6.2583,0.004273,-0.013473,0.11407,1.4481,0.5,6.2583,0.0059997,0.0011424,-0.00014328,0.0035541,0.0011938,0.0090705
0.0095226,1.4564,0.5,6.2583,0.0063545,-0.012904,0.12257,1.4564,0.5,6.2583,0.0064181,0.0010302,-0.00011117,0.0033532,0.00096522,0.0092739
0.0097536,1.4647,0.5,6.2583,0.0086963,-0.013152,0.13079,1.4647,0.5,6.2583,0.0068515,0.00089133,-0.00014751,0.0031176,0.00087238,0.009538
0.009924,1.4729,0.5,6.2583,0.011489,-0.013272,0.13981,1.4729,0.5,6.2583,0.0072768,0.00076817,-0.00031893,0.0029985,0.00068449,0.0095727
0.010244,1.4812,0.5,6.2583,0.014599,-0.01409,0.14931,1.4812,0.5,6.2583,0.0077556,0.00065558,-0.00052156,0.0030682,0.00041246,0.0096647
0.010749,1.4894,0.5,6.2583,0.017666,-0.016128,0.15832,1.4894,0.5,6.2583,0.008318,0.00050849,-0.00060933,0.0031314,0.00021192,0.010049
0.011305,1.4977,0.5,6.2583,0.02053,-0.018922,0.16666,1.4977,0.5,6.2583,0.0089191,0.00037217,-0.00054404,0.0031957,0.00011081,0.010494
0.01187,1.5059,0.5,6.2583,0.023242,-0.022058,0.17589,1.5059,0.5,6.2583,0.0094907,0.00029371,-0.00040108,0.0033241,9.7508e-05,0.010925
0.012396,1.5142,0.5,6.2583,0.026004,-0.024535,0.18596,1.5142,0.5,6.2583,0.010041,0.00025127,-0.00035197,0.0033767,0.00014595,0.011374
0.01295,1.5224,0.5,6.2583,0.028927,-0.026565,0.19544,1.5224,0.5,6.2583,0.010682,0.00017284,-0.00037165,0.0033214,0.00026139,0.011896
0.013749,1.5307,0.5,6.2583,0.032201,-0.0289,0.20456,1.5307,0.5,6.2583,0.011532,5.8105e-05,-0.00040059,0.0034207,0.00042602,0.012545
0.014715,1.539,0.5,6.2583,0.036172,-0.03122,0.21442,1.539,0.5,6.2583,0.012561,-2.9697e-05,-0.00041845,0.0035823,0.00061197,0.013287
0.015719,1.5472,0.5,6.2583,0.040725,-0.033695,0.22636,1.5472,0.5,6.2583,0.013715,-5.9099e-05,-0.00053706,0.0036158,0.00080562,0.014106
0.01692,1.5555,0.5,6.2583,0.045822,-0.036405,0.2386,1.5555,0.5,6.2583,0.014926,-5.0513e-05,-0.00069479,0.0036642,0.00087118,0.01525
0.018298,1.5637,0.5,6.2583,0.051213,-0.038497,0.24853,1.5637,0.5,6.2583,0.016139,-9.209e-05,-0.00072174,0.003843,0.00096544,0.016615
0.019828,1.572,0.5,6.2583,0.056422,-0.03994,0.25823,1.572,0.5,6.2583,0.017567,-0.00023411,-0.00065315,0.004148,0.0013006,0.017942
0.021602,1.5802,0.5,6.2583,0.061386,-0.041462,0.26776,1.5802,0.5,6.2583,0.019377,-0.00040851,-0.000556,0.0044295,0.0015724,0.019398
0.023367,1.5885,0.5,6.2583,0.06572,-0.041933,0.27631,1.5885,0.5,6.2583,0.02139,-0.00048825,-0.0005152,0.0045469,0.0016305,0.020798
0.025378,1.5968,0.5,6.2583,0.068843,-0.042001,0.28246,1.5968,0.5,6.2583,0.0236,-0.00044017,-0.00053724,0.0048031,0.0014926,0.022352
0.027988,1.605,0.5,6.2583,0.071299,-0.042902,0.28763,1.605,0.5,6.2583,0.026281,-0.00015938,-0.00038475,0.0050904,0.0012881,0.024604
0.030989,1.6133,0.5,6.2583,0.073599,-0.044029,0.29288,1.6133,0.5,6.2583,0.029428,0.0003675,-1.1715e-05,0.0052513,0.0012572,0.0273
0.034319,1.6215,0.5,6.2583,0.075396,-0.045123,0.2974,1.6215,0.5,6.2583,0.033061,0.00085933,0.00030071,0.005434,0.0013889,0.030142
0.037964,1.6298,0.5,6.2583,0.077129,-0.04577,0.30222,1.6298,0.5,6.2583,0.037264,0.0011464,0.00055373,0.0057911,0.0015156,0.032873
0.042355,1.638,0.5,6.2583,0.079704,-0.046972,0.30549,1.638,0.5,6.2583,0.042158,0.0011058,0.00084234,0.0063636,0.0016069,0.036187
0.047543,1.6463,0.5,6.2583,0.082442,-0.049612,0.31015,1.6463,0.5,6.2583,0.04791,0.0008949,0.0011493,0.0070582,0.0018409,0.040118
0.053316,1.6545,0.5,6.2583,0.084542,-0.051637,0.3122,1.6545,0.5,6.2583,0.05414,0.00077559,0.00086549,0.0077379,0.0021708,0.044755
0.059935,1.6628,0.5,6.2583,0.086647,-0.05495,0.31046,1.6628,0.5,6.2583,0.060292,0.000856,0.00079497,0.0086654,0.0023718,0.050913
0.042857,0.83719,0.5,6.2666,-0.16481,-0.020885,0.30834,0.83719,0.5,6.2666,0.035833,-0.0074293,0.0027891,0.0075018,0.0011084,0.042378
0.03867,0.84544,0.5,6.2666,-0.15871,-0.01745,0.29994,0.84544,0.5,6.2666,0.031014,-0.0065355,0.0024619,0.0072832,0.0012413,0.039042
0.034603,0.8537,0.5,6.2666,-0.15191,-0.013333,0.2891,0.8537,0.5,6.2666,0.026936,-0.0058161,0.0022674,0.0072933,0.0014281,0.034975
0.03097,0.86196,0.5,6.2666,-0.14497,-0.010474,0.27768,0.86196,0.5,6.2666,0.02349,-0.005255,0.0021852,0.0074413,0.0014318,0.031009
0.028588,0.87021,0.5,6.2666,-0.13868,-0.0071655,0.27068,0.87021,0.5,6.2666,0.020567,-0.004664,0.0019201,0.0071699,0.0016087,0.029439
0.025894,0.87847,0.5,6.2666,-0.1326,-0.0042498,0.25933,0.87847,0.5,6.2666,0.018129,-0.0042252,0.0018798,0.0071209,0.001716,0.026537
