"K","Points:0","Points:1","Points:2","U","V","W","X","Y","Z","uu","uv","uw","vv","vw","ww"
0.072333,2.1078,0.5,8.7768,0.066089,0.041908,0.74281,2.1078,0.5,8.7768,0.063871,-0.019368,-0.023757,0.033556,0.0069442,0.04724
0.071762,2.129,0.5,8.7768,0.059928,0.040923,0.76879,2.129,0.5,8.7768,0.064012,-0.020084,-0.023866,0.033271,0.0072887,0.046242
0.071033,2.1511,0.5,8.7768,0.053844,0.037433,0.79662,2.1511,0.5,8.7768,0.063224,-0.02058,-0.02415,0.032287,0.0065066,0.046554
0.06795,2.1743,0.5,8.7768,0.04705,0.032765,0.82925,2.1743,0.5,8.7768,0.06149,-0.019774,-0.023504,0.029552,0.0052497,0.044858
0.064914,2.1984,0.5,8.7768,0.041558,0.029106,0.87496,2.1984,0.5,8.7768,0.059476,-0.017824,-0.022155,0.028556,0.0051808,0.041797
0.061752,2.2237,0.5,8.7768,0.037154,0.023123,0.92518,2.2237,0.5,8.7768,0.056672,-0.015482,-0.020958,0.027295,0.0054156,0.039538
0.057731,2.2501,0.5,8.7768,0.032374,0.01763,0.97028,2.2501,0.5,8.7768,0.052156,-0.013942,-0.019964,0.024396,0.0054319,0.038909
0.052898,2.2776,0.5,8.7768,0.026939,0.017371,1.0109,2.2776,0.5,8.7768,0.046429,-0.01119,-0.018053,0.021056,0.004251,0.038311
0.046161,2.3063,0.5,8.7768,0.020833,0.016687,1.0468,2.3063,0.5,8.7768,0.040113,-0.0079286,-0.014717,0.01788,0.0029261,0.034329
0.039967,2.3362,0.5,8.7768,0.014325,0.012975,1.0763,2.3362,0.5,8.7768,0.03385,-0.0064693,-0.011678,0.015357,0.0027321,0.030728
0.035329,2.3674,0.5,8.7768,0.0084186,0.0088012,1.0921,2.3674,0.5,8.7768,0.026973,-0.0055684,-0.0091426,0.013736,0.0015774,0.029949
0.030939,2.3999,0.5,8.7768,0.0045849,0.0043639,1.0943,2.3999,0.5,8.7768,0.018997,-0.0041,-0.0061692,0.012031,-0.00040573,0.030851
0.027174,2.4338,0.5,8.7768,0.0026808,0.003826,1.0781,2.4338,0.5,8.7768,0.010969,-0.002301,-0.0025934,0.010273,-0.0028964,0.033107
0.020217,2.4691,0.5,8.7768,0.0012588,0.0054195,0.95734,2.4691,0.5,8.7768,0.0037746,-0.00089708,-0.00034704,0.0078197,-0.0039489,0.02884
0.067701,1.6711,0.5,8.7909,0.26443,-0.065401,0.68508,1.6711,0.5,8.7909,0.046235,-0.0093188,0.0041737,0.046576,-0.010171,0.042591
0.067331,1.6793,0.5,8.7909,0.264,-0.063443,0.68248,1.6793,0.5,8.7909,0.046237,-0.0098297,0.0032478,0.046338,-0.0099803,0.042087
0.066998,1.6876,0.5,8.7909,0.26357,-0.060771,0.67997,1.6876,0.5,8.7909,0.046292,-0.010312,0.0023696,0.046161,-0.0095323,0.041542
0.066919,1.6958,0.5,8.7909,0.26197,-0.058093,0.67622,1.6958,0.5,8.7909,0.046499,-0.01074,0.0018477,0.045898,-0.0088564,0.041442
0.066944,1.7041,0.5,8.7909,0.25952,-0.055982,0.67276,1.7041,0.5,8.7909,0.046928,-0.011173,0.0015879,0.045372,-0.0082948,0.041588
0.067161,1.7123,0.5,8.7909,0.25742,-0.05405,0.66878,1.7123,0.5,8.7909,0.047595,-0.011809,0.0016151,0.044741,-0.0079943,0.041987
0.067856,1.7206,0.5,8.7909,0.25618,-0.051613,0.66512,1.7206,0.5,8.7909,0.048551,-0.0126,0.0017946,0.044457,-0.0077302,0.042704
0.068819,1.7289,0.5,8.7909,0.25539,-0.04868,0.66234,1.7289,0.5,8.7909,0.049701,-0.01334,0.0019959,0.044099,-0.0072277,0.043839
0.069893,1.7371,0.5,8.7909,0.25454,-0.045677,0.6599,1.7371,0.5,8.7909,0.050859,-0.013649,0.0023518,0.043513,-0.0066139,0.045415
0.070853,1.7454,0.5,8.7909,0.25323,-0.043125,0.65749,1.7454,0.5,8.7909,0.051791,-0.013511,0.0025786,0.043207,-0.0061238,0.046708
0.071333,1.7536,0.5,8.7909,0.25086,-0.039678,0.65432,1.7536,0.5,8.7909,0.052476,-0.013372,0.002388,0.043102,-0.0058369,0.047088
0.071534,1.7619,0.5,8.7909,0.24716,-0.034833,0.65092,1.7619,0.5,8.7909,0.053263,-0.013465,0.0019976,0.042727,-0.0058098,0.047078
0.071592,1.7701,0.5,8.7909,0.24248,-0.029265,0.64705,1.7701,0.5,8.7909,0.054141,-0.013545,0.0017166,0.042023,-0.0059213,0.04702
0.071365,1.7784,0.5,8.7909,0.23724,-0.024109,0.64219,1.7784,0.5,8.7909,0.0548,-0.013644,0.0013582,0.041264,-0.0057273,0.046667
0.070762,1.7866,0.5,8.7909,0.23193,-0.02025,0.63691,1.7866,0.5,8.7909,0.055242,-0.013841,0.00092004,0.040401,-0.0049192,0.045882
0.070049,1.7949,0.5,8.7909,0.2268,-0.017666,0.63224,1.7949,0.5,8.7909,0.055552,-0.013982,0.00059737,0.039427,-0.0042496,0.04512
0.06939,1.8032,0.5,8.7909,0.22186,-0.015595,0.6285,1.8032,0.5,8.7909,0.055841,-0.014114,0.00055729,0.038251,-0.0041571,0.044687
0.069115,1.8114,0.5,8.7909,0.21742,-0.013653,0.62628,1.8114,0.5,8.7909,0.056279,-0.01431,0.00075472,0.037296,-0.0045434,0.044655
0.069109,1.8197,0.5,8.7909,0.21348,-0.01108,0.62531,1.8197,0.5,8.7909,0.05682,-0.014646,0.000838,0.036831,-0.0048997,0.044568
0.069246,1.8279,0.5,8.7909,0.20987,-0.0082011,0.62531,1.8279,0.5,8.7909,0.057614,-0.015094,0.00061185,0.036899,-0.0046776,0.043979
0.069859,1.8362,0.5,8.7909,0.20646,-0.006332,0.62726,1.8362,0.5,8.7909,0.058961,-0.015379,3.7104e-05,0.037088,-0.0045251,0.04367
0.071135,1.8446,0.5,8.7909,0.20238,-0.0053907,0.62974,1.8446,0.5,8.7909,0.060669,-0.01551,-0.00073754,0.037424,-0.0048641,0.044177
0.072643,1.8534,0.5,8.7909,0.19715,-0.0045031,0.62988,1.8534,0.5,8.7909,0.062161,-0.015678,-0.0011482,0.037853,-0.0052823,0.045272
0.073471,1.8626,0.5,8.7909,0.19107,-0.0015547,0.62866,1.8626,0.5,8.7909,0.063057,-0.015771,-0.0014384,0.037969,-0.0053304,0.045916
0.073614,1.8723,0.5,8.7909,0.18511,0.0020635,0.62786,1.8723,0.5,8.7909,0.063597,-0.01618,-0.0018195,0.037387,-0.0048796,0.046243
