"K","Points:0","Points:1","Points:2","U","V","W","X","Y","Z","uu","uv","uw","vv","vw","ww"
0.0022693,1.9833,0.5,3.8173,-0.0085869,0.01673,0.98063,1.9833,0.5,3.8173,0.00086886,0.00019989,-1.4929e-06,0.0013959,-0.0008927,0.0022738
0.0018578,1.9988,0.5,3.8173,-0.0081417,0.015614,0.97835,1.9988,0.5,3.8173,0.00081013,0.00022859,-0.00012777,0.0013274,-0.0007129,0.0015781
0.0016702,2.0149,0.5,3.8173,-0.0068612,0.010621,0.97885,2.0149,0.5,3.8173,0.00078245,0.00012645,-0.00020702,0.0011208,-0.00061076,0.0014371
0.0018232,2.0319,0.5,3.8173,-0.0049893,0.0047067,0.98335,2.0319,0.5,3.8173,0.00081591,1.2335e-06,-0.00016053,0.0008867,-0.00060039,0.0019438
0.0017414,2.0496,0.5,3.8173,-0.0032519,0.0010459,0.98348,2.0496,0.5,3.8173,0.00085631,8.0669e-06,-0.00014506,0.00074308,-0.00036136,0.0018834
0.0015939,2.0681,0.5,3.8173,-0.0019091,-0.00082632,0.97845,2.0681,0.5,3.8173,0.00087658,8.821e-05,-9.9948e-05,0.00089295,-0.00019848,0.0014183
0.0016196,2.0875,0.5,3.8173,-0.00094863,0.00030414,0.97762,2.0875,0.5,3.8173,0.00093541,0.00013839,-0.00013797,0.0010805,-0.00020514,0.0012233
0.0015416,2.1078,0.5,3.8173,0.00029797,0.0042961,0.9762,2.1078,0.5,3.8173,0.00099425,0.00010918,-0.00015085,0.001038,-0.00019029,0.001051
0.0013932,2.129,0.5,3.8173,0.0017875,0.0051147,0.96852,2.129,0.5,3.8173,0.0009428,2.8611e-05,-0.00018371,0.00078117,-4.1475e-05,0.0010625
0.0015351,2.1511,0.5,3.8173,0.0034545,-0.0011181,0.96623,2.1511,0.5,3.8173,0.00082075,2.5982e-05,-0.00040811,0.00058107,-9.9002e-05,0.0016684
0.0017774,2.1743,0.5,3.8173,0.0049917,-0.0074236,0.96613,2.1743,0.5,3.8173,0.00073147,0.00015871,-0.00065873,0.00071567,-0.00031476,0.0021076
0.0019225,2.1984,0.5,3.8173,0.0045571,-0.010111,0.97037,2.1984,0.5,3.8173,0.00070239,0.00019895,-0.00041172,0.0008518,-0.00017147,0.0022908
0.0018672,2.2237,0.5,3.8173,0.0040235,-0.010494,0.97415,2.2237,0.5,3.8173,0.00063892,8.5827e-05,5.0346e-05,0.0009001,-4.242e-05,0.0021954
0.0017979,2.2501,0.5,3.8173,0.0062619,-0.012587,0.98199,2.2501,0.5,3.8173,0.00049047,2.3888e-05,0.00019623,0.0010071,-0.00019534,0.0020983
0.0025053,2.2776,0.5,3.8173,0.0099334,-0.014055,0.97252,2.2776,0.5,3.8173,0.00040431,3.4414e-05,0.00045391,0.0010779,-4.4392e-05,0.0035283
0.0023596,2.3063,0.5,3.8173,0.01451,-0.01449,0.95823,2.3063,0.5,3.8173,0.000343,4.8076e-05,0.00032225,0.00121,0.00014053,0.0031662
0.0018201,2.3362,0.5,3.8173,0.014828,-0.016205,0.9807,2.3362,0.5,3.8173,0.00036339,0.00015338,0.00015651,0.00137,0.00049632,0.0019068
0.0031234,2.3674,0.5,3.8173,0.0091186,-0.01247,0.95247,2.3674,0.5,3.8173,0.00058767,0.00044199,0.00033609,0.0020811,0.00090255,0.003578
0.0043795,2.3999,0.5,3.8173,0.0076847,-0.0038018,0.87652,2.3999,0.5,3.8173,0.00068387,0.00034819,0.0002793,0.0027165,0.00062389,0.0053586
0.0041874,2.4338,0.5,3.8173,0.0090429,0.0037104,0.83953,2.4338,0.5,3.8173,0.0005333,0.00023871,0.00036411,0.0025439,0.00014961,0.0052977
