"K","Points:0","Points:1","Points:2","U","V","W","X","Y","Z","uu","uv","uw","vv","vw","ww"
0.045636,0.75463,0.5,8.7909,-0.12313,-0.0026537,0.63808,0.75463,0.5,8.7909,0.036526,0.0012275,-0.00084599,0.027492,-0.0015923,0.027253
0.046035,0.76288,0.5,8.7909,-0.1232,0.00046592,0.64569,0.76288,0.5,8.7909,0.037064,0.0019091,-0.0010453,0.027736,-0.0017629,0.02727
0.046575,0.77114,0.5,8.7909,-0.123,0.0043091,0.65267,0.77114,0.5,8.7909,0.037528,0.0026166,-0.0012049,0.028227,-0.0017315,0.027395
0.047013,0.7794,0.5,8.7909,-0.12275,0.0078688,0.65977,0.7794,0.5,8.7909,0.037803,0.003545,-0.0015821,0.028567,-0.0013388,0.027657
0.047403,0.78765,0.5,8.7909,-0.12282,0.01142,0.66628,0.78765,0.5,8.7909,0.037696,0.0046579,-0.0020482,0.028745,-0.00088181,0.028364
0.047564,0.79591,0.5,8.7909,-0.12353,0.014311,0.67178,0.79591,0.5,8.7909,0.037171,0.0055967,-0.0026286,0.02906,-0.00037759,0.028898
0.047535,0.80416,0.5,8.7909,-0.12442,0.017595,0.67752,0.80416,0.5,8.7909,0.036515,0.0061367,-0.0031569,0.029911,0.00025038,0.028645
0.047644,0.81242,0.5,8.7909,-0.12494,0.021203,0.68282,0.81242,0.5,8.7909,0.035981,0.006328,-0.0034765,0.030948,0.00092115,0.028358
0.048106,0.82068,0.5,8.7909,-0.12567,0.024575,0.68906,0.82068,0.5,8.7909,0.035669,0.006375,-0.0038553,0.032079,0.0016779,0.028464
0.048628,0.82893,0.5,8.7909,-0.12681,0.028267,0.69559,0.82893,0.5,8.7909,0.03539,0.0063219,-0.0042811,0.033236,0.002451,0.02863
0.0063514,0.030909,0.5,8.805,-0.0048052,-0.0044834,1.0143,0.030909,0.5,8.805,0.0010408,0.00026285,-0.00065278,0.0020246,-0.00088477,0.0096374
0.0080205,0.066184,0.5,8.805,-0.010081,-0.0060304,1.1454,0.066184,0.5,8.805,0.0027731,0.00056905,-0.00078222,0.002442,-0.00063698,0.010826
