"K","Points:0","Points:1","Points:2","U","V","W","X","Y","Z","uu","uv","uw","vv","vw","ww"
0.0014141,0.30154,0.5,1.3137,-0.01271,-0.013763,1.0594,0.30154,0.5,1.3137,0.0003879,5.9019e-05,-0.00017409,0.00084631,0.00025884,0.0015939
0.0015613,0.32572,0.5,1.3137,-0.012725,-0.0083762,1.0537,0.32572,0.5,1.3137,0.00037448,0.00014721,-0.00020033,0.0010837,-0.00014473,0.0016645
0.0018547,0.34887,0.5,1.3137,-0.012251,-0.0090452,1.0663,0.34887,0.5,1.3137,0.00045598,0.00025522,-0.00020028,0.00094511,-0.00048323,0.0023084
0.001802,0.37102,0.5,1.3137,-0.015477,-0.013383,1.0696,0.37102,0.5,1.3137,0.00048723,0.00029772,-0.00023224,0.00069981,-0.0004479,0.0024169
0.0014231,0.39221,0.5,1.3137,-0.020557,-0.018286,1.0689,0.39221,0.5,1.3137,0.00052213,0.0003655,-0.00035878,0.00070553,-0.00040176,0.0016186
0.0013776,0.41248,0.5,1.3137,-0.025445,-0.020124,1.0682,0.41248,0.5,1.3137,0.00062112,0.00039433,-0.00035866,0.00070384,-0.00037511,0.0014303
0.0016023,0.43187,0.5,1.3137,-0.030034,-0.017379,1.0706,0.43187,0.5,1.3137,0.00075856,0.00023093,-0.00032086,0.00059687,-0.00047268,0.0018491
0.0018226,0.4504,0.5,1.3137,-0.03322,-0.014185,1.0751,0.4504,0.5,1.3137,0.0009112,1.5256e-05,-8.5458e-05,0.00059775,-0.00047999,0.0021363
0.0018714,0.46812,0.5,1.3137,-0.034022,-0.013029,1.0702,0.46812,0.5,1.3137,0.0010141,-7.1111e-05,-0.0002121,0.00058679,-0.00048504,0.002142
0.0018727,0.48504,0.5,1.3137,-0.033276,-0.011792,1.0698,0.48504,0.5,1.3137,0.0010523,-9.1291e-05,-0.00041874,0.00059288,-0.00052413,0.0021003
0.0018366,0.50122,0.5,1.3137,-0.031937,-0.011864,1.0703,0.50122,0.5,1.3137,0.0010915,-0.00011222,-0.00040721,0.00071904,-0.00050126,0.0018626
0.0016617,0.51667,0.5,1.3137,-0.031354,-0.014039,1.0761,0.51667,0.5,1.3137,0.0011426,-9.005e-05,-0.00028533,0.00078155,-0.00032868,0.0013993
0.0015097,0.53142,0.5,1.3137,-0.032702,-0.014621,1.0798,0.53142,0.5,1.3137,0.0011629,-7.8212e-05,-0.00017735,0.00081576,-0.00016552,0.0010408
0.0015618,0.54551,0.5,1.3137,-0.034815,-0.013458,1.0786,0.54551,0.5,1.3137,0.0011858,-8.5683e-05,-0.00037149,0.00076398,-6.3786e-05,0.0011739
0.0017533,0.55896,0.5,1.3137,-0.036257,-0.011151,1.0793,0.55896,0.5,1.3137,0.0012798,-0.00013943,-0.00040873,0.00081166,-0.00011707,0.0014151
0.0020775,0.5718,0.5,1.3137,-0.036685,-0.008933,1.0774,0.5718,0.5,1.3137,0.0014297,-0.0002644,-0.00020444,0.0011465,-0.00041004,0.0015787
0.0023702,0.58405,0.5,1.3137,-0.03614,-0.0089104,1.0767,0.58405,0.5,1.3137,0.0015423,-0.00030227,-6.9066e-05,0.0014902,-0.0006363,0.0017078
0.0024182,0.59575,0.5,1.3137,-0.035152,-0.010837,1.0768,0.59575,0.5,1.3137,0.0015572,-0.000255,1.2544e-05,0.0015899,-0.0005926,0.0016893
0.0022476,0.6069,0.5,1.3137,-0.034405,-0.013588,1.0764,0.6069,0.5,1.3137,0.0015113,-0.00019429,-5.9054e-06,0.0015181,-0.00050448,0.0014658
0.0020245,0.61755,0.5,1.3137,-0.034207,-0.015757,1.0759,0.61755,0.5,1.3137,0.0014785,-0.0001427,9.2962e-05,0.0014251,-0.00044398,0.0011454
0.0019106,0.6277,0.5,1.3137,-0.034348,-0.017626,1.0773,0.6277,0.5,1.3137,0.0014929,-0.00012791,0.00019691,0.0013811,-0.00041513,0.00094727
