"K","Points:0","Points:1","Points:2","U","V","W","X","Y","Z","uu","uv","uw","vv","vw","ww"
0.043879,0.92801,0.5,8.7768,-0.066688,0.11433,0.7721,0.92801,0.5,8.7768,0.025824,0.0037166,0.00054155,0.03545,0.0054956,0.026483
0.043386,0.93626,0.5,8.7768,-0.064333,0.11308,0.77316,0.93626,0.5,8.7768,0.025636,0.0037011,0.00043852,0.035186,0.0045795,0.02595
0.043122,0.94452,0.5,8.7768,-0.061561,0.11149,0.77447,0.94452,0.5,8.7768,0.025486,0.0036109,0.00045335,0.034991,0.0039663,0.025766
0.043169,0.95277,0.5,8.7768,-0.058432,0.10972,0.77537,0.95277,0.5,8.7768,0.025117,0.0033614,0.00052572,0.035303,0.0038869,0.025919
0.043435,0.96103,0.5,8.7768,-0.055114,0.10899,0.77704,0.96103,0.5,8.7768,0.024654,0.0032662,0.00065025,0.03623,0.0041015,0.025987
0.043817,0.96929,0.5,8.7768,-0.051875,0.11047,0.77921,0.96929,0.5,8.7768,0.024339,0.003364,0.00075029,0.037496,0.0042405,0.025799
0.04419,0.97754,0.5,8.7768,-0.048701,0.11353,0.78032,0.97754,0.5,8.7768,0.024161,0.0034199,0.0008834,0.038459,0.0040761,0.02576
0.044263,0.9858,0.5,8.7768,-0.045409,0.11663,0.78009,0.9858,0.5,8.7768,0.023978,0.0034963,0.001174,0.038651,0.0037453,0.025896
0.044291,0.99405,0.5,8.7768,-0.042004,0.11891,0.77932,0.99405,0.5,8.7768,0.023847,0.0037215,0.0016136,0.038702,0.0033935,0.026032
0.044575,1.0023,0.5,8.7768,-0.038392,0.11985,0.77813,1.0023,0.5,8.7768,0.02391,0.0040575,0.0020849,0.038972,0.0029192,0.026268
0.044877,1.0106,0.5,8.7768,-0.034334,0.11877,0.7777,1.0106,0.5,8.7768,0.024132,0.004375,0.0024952,0.039002,0.0025383,0.02662
0.045071,1.0188,0.5,8.7768,-0.029765,0.11725,0.77878,1.0188,0.5,8.7768,0.024299,0.0046165,0.0030139,0.03896,0.0022756,0.026882
0.045284,1.0271,0.5,8.7768,-0.024614,0.11646,0.77885,1.0271,0.5,8.7768,0.024239,0.0047705,0.0035125,0.039142,0.0019388,0.027186
0.045299,1.0353,0.5,8.7768,-0.018741,0.11443,0.77694,1.0353,0.5,8.7768,0.023982,0.0047533,0.003764,0.039318,0.0016922,0.027297
0.04502,1.0436,0.5,8.7768,-0.012255,0.11144,0.7746,1.0436,0.5,8.7768,0.023694,0.0045464,0.0038108,0.039309,0.001405,0.027037
0.044962,1.0518,0.5,8.7768,-0.0055019,0.11002,0.77228,1.0518,0.5,8.7768,0.02358,0.0042875,0.0039168,0.039478,0.00074808,0.026865
0.045347,1.0601,0.5,8.7768,0.00097433,0.11008,0.7697,1.0601,0.5,8.7768,0.023686,0.0040488,0.0042247,0.039993,0.00011245,0.027015
0.045629,1.0684,0.5,8.7768,0.0067842,0.10998,0.76769,1.0684,0.5,8.7768,0.023888,0.003737,0.0045256,0.04021,-0.00011221,0.027161
0.045623,1.0766,0.5,8.7768,0.012188,0.10813,0.76679,1.0766,0.5,8.7768,0.024125,0.0034462,0.004782,0.039816,-0.0001074,0.027305
0.045548,1.0849,0.5,8.7768,0.017528,0.10479,0.7658,1.0849,0.5,8.7768,0.024423,0.0032868,0.0050415,0.03925,-0.0001604,0.027423
0.045625,1.0931,0.5,8.7768,0.022693,0.10062,0.76335,1.0931,0.5,8.7768,0.024802,0.0031925,0.0051077,0.038961,-0.00033401,0.027487
0.046304,1.1014,0.5,8.7768,0.027501,0.09541,0.75944,1.1014,0.5,8.7768,0.025315,0.003212,0.0051045,0.039177,-0.00069966,0.028116
0.047381,1.1096,0.5,8.7768,0.031868,0.089838,0.75544,1.1096,0.5,8.7768,0.026008,0.0034202,0.0050806,0.039822,-0.0012384,0.028932
0.048086,1.1179,0.5,8.7768,0.035878,0.084638,0.75099,1.1179,0.5,8.7768,0.026662,0.0037837,0.004802,0.040192,-0.0013673,0.029317
0.048418,1.1262,0.5,8.7768,0.03982,0.079351,0.74642,1.1262,0.5,8.7768,0.027024,0.0042113,0.0045483,0.040277,-0.0011697,0.029536
0.048709,1.1344,0.5,8.7768,0.043543,0.073176,0.74161,1.1344,0.5,8.7768,0.027138,0.0046834,0.0044702,0.040594,-0.0011681,0.029686
0.049115,1.1427,0.5,8.7768,0.04704,0.067625,0.73516,1.1427,0.5,8.7768,0.027121,0.005005,0.0044188,0.04106,-0.0012361,0.03005
0.049557,1.1509,0.5,8.7768,0.051068,0.064161,0.72901,1.1509,0.5,8.7768,0.026999,0.0050571,0.0045018,0.041736,-0.0010249,0.030379
0.049752,1.1592,0.5,8.7768,0.055709,0.061569,0.72401,1.1592,0.5,8.7768,0.026835,0.0050072,0.0046757,0.042423,-0.00090513,0.030245
0.049897,1.1674,0.5,8.7768,0.060275,0.058233,0.71941,1.1674,0.5,8.7768,0.026696,0.0048316,0.0047088,0.042937,-0.0010812,0.030161
0.050099,1.1757,0.5,8.7768,0.064689,0.053372,0.71506,1.1757,0.5,8.7768,0.02653,0.0044917,0.0046745,0.043239,-0.001515,0.03043
0.050448,1.1839,0.5,8.7768,0.069359,0.048665,0.71053,1.1839,0.5,8.7768,0.02628,0.0040864,0.0046774,0.043616,-0.0021718,0.031001
0.051125,1.1922,0.5,8.7768,0.074326,0.045658,0.70525,1.1922,0.5,8.7768,0.026045,0.0039141,0.0046549,0.044358,-0.0026576,0.031848
0.051844,1.2005,0.5,8.7768,0.079383,0.042571,0.69924,1.2005,0.5,8.7768,0.025932,0.004151,0.0045953,0.045249,-0.0029859,0.032507
0.052296,1.2087,0.5,8.7768,0.084485,0.038253,0.69254,1.2087,0.5,8.7768,0.025903,0.0044398,0.0045818,0.04596,-0.0034694,0.032729
0.052472,1.217,0.5,8.7768,0.090026,0.033411,0.68564,1.217,0.5,8.7768,0.025947,0.0046132,0.0047084,0.046214,-0.003986,0.032783
0.052673,1.2252,0.5,8.7768,0.096212,0.027503,0.68004,1.2252,0.5,8.7768,0.026123,0.0048354,0.0049842,0.046254,-0.0040427,0.032969
0.053007,1.2335,0.5,8.7768,0.10229,0.020898,0.67542,1.2335,0.5,8.7768,0.026457,0.0050073,0.0053287,0.046284,-0.0038578,0.033274
0.053202,1.2417,0.5,8.7768,0.10774,0.015091,0.67172,1.2417,0.5,8.7768,0.026873,0.0049436,0.005609,0.04643,-0.0038938,0.033101
0.053375,1.25,0.5,8.7768,0.11313,0.010594,0.66927,1.25,0.5,8.7768,0.027231,0.0046936,0.005956,0.046888,-0.0042566,0.03263
0.053739,1.2583,0.5,8.7768,0.11902,0.0071336,0.66686,1.2583,0.5,8.7768,0.027456,0.0045516,0.0064761,0.047381,-0.0048211,0.032642
0.054124,1.2665,0.5,8.7768,0.12509,0.0050319,0.66354,1.2665,0.5,8.7768,0.027536,0.0046352,0.0068431,0.047554,-0.0053557,0.033157
0.054381,1.2748,0.5,8.7768,0.13072,0.0046527,0.66058,1.2748,0.5,8.7768,0.02756,0.0048358,0.0069297,0.047705,-0.0057628,0.033497
0.05466,1.283,0.5,8.7768,0.13564,0.0040781,0.65797,1.283,0.5,8.7768,0.027644,0.0051087,0.0068566,0.048102,-0.0059494,0.033574
0.055065,1.2913,0.5,8.7768,0.14012,0.0020819,0.65421,1.2913,0.5,8.7768,0.02782,0.0053357,0.0066624,0.048562,-0.0060862,0.033748
0.055411,1.2995,0.5,8.7768,0.14441,-0.0014732,0.65073,1.2995,0.5,8.7768,0.028012,0.0052973,0.0063031,0.048979,-0.0065533,0.033832
0.055387,1.3078,0.5,8.7768,0.1484,-0.0059576,0.64767,1.3078,0.5,8.7768,0.028137,0.0049696,0.0058438,0.048983,-0.0072538,0.033653
0.055177,1.316,0.5,8.7768,0.15203,-0.009745,0.64478,1.316,0.5,8.7768,0.028252,0.0047119,0.0055552,0.04868,-0.0078111,0.033422
0.055361,1.3243,0.5,8.7768,0.15544,-0.012941,0.6421,1.3243,0.5,8.7768,0.02842,0.0048333,0.0054455,0.048889,-0.0082596,0.033414
0.055728,1.3326,0.5,8.7768,0.15879,-0.016222,0.63849,1.3326,0.5,8.7768,0.028688,0.0051877,0.0054167,0.049324,-0.0085924,0.033444
0.05586,1.3408,0.5,8.7768,0.16211,-0.01893,0.63404,1.3408,0.5,8.7768,0.029083,0.0055159,0.0054068,0.04946,-0.0087587,0.033176
0.05598,1.3491,0.5,8.7768,0.16518,-0.020241,0.62902,1.3491,0.5,8.7768,0.029545,0.0056693,0.0054513,0.049806,-0.0089315,0.032608
0.056261,1.3573,0.5,8.7768,0.16807,-0.020433,0.62478,1.3573,0.5,8.7768,0.02999,0.0054967,0.0055862,0.050135,-0.0094238,0.032398
0.056872,1.3656,0.5,8.7768,0.17124,-0.020309,0.62245,1.3656,0.5,8.7768,0.030349,0.0050783,0.005636,0.050256,-0.010465,0.03314
0.057698,1.3738,0.5,8.7768,0.17503,-0.020692,0.62149,1.3738,0.5,8.7768,0.030562,0.0045966,0.0055874,0.050367,-0.011392,0.034468
0.058365,1.3821,0.5,8.7768,0.17926,-0.023219,0.62192,1.3821,0.5,8.7768,0.030534,0.0040677,0.0053062,0.05075,-0.011923,0.035445
