"K","Points:0","Points:1","Points:2","U","V","W","X","Y","Z","uu","uv","uw","vv","vw","ww"
0.002649,0.73811,0.5,1.3137,-0.0039511,-0.0062256,1.0691,0.73811,0.5,1.3137,0.0015648,0.00010498,-0.00083176,0.00061169,-0.00012257,0.0031215
0.0027223,0.74637,0.5,1.3137,-0.0027382,-0.0093305,1.069,0.74637,0.5,1.3137,0.0015654,9.4141e-05,-0.00082898,0.00059539,-0.00023806,0.0032839
0.0027839,0.75463,0.5,1.3137,-0.0014114,-0.012395,1.0687,0.75463,0.5,1.3137,0.0015038,4.7282e-05,-0.00079654,0.00060401,-0.00035315,0.0034599
0.0028217,0.76288,0.5,1.3137,-8.2453e-05,-0.015554,1.0685,0.76288,0.5,1.3137,0.0013904,-1.8947e-05,-0.00075303,0.0006476,-0.00050197,0.0036055
0.00284,0.77114,0.5,1.3137,0.0010282,-0.019136,1.0686,0.77114,0.5,1.3137,0.0012504,-7.3226e-05,-0.000713,0.00073574,-0.00069945,0.0036939
0.0028512,0.7794,0.5,1.3137,0.0017775,-0.023059,1.0687,0.7794,0.5,1.3137,0.0011146,-9.8754e-05,-0.0006726,0.00089187,-0.00093835,0.0036959
0.0028724,0.78765,0.5,1.3137,0.0022206,-0.026682,1.0678,0.78765,0.5,1.3137,0.0010013,-9.8103e-05,-0.00062424,0.0011001,-0.0011642,0.0036435
0.0028657,0.79591,0.5,1.3137,0.0025554,-0.029179,1.0659,0.79591,0.5,1.3137,0.00091048,-8.5341e-05,-0.00055852,0.0012718,-0.0012686,0.0035491
0.0027468,0.80416,0.5,1.3137,0.0028587,-0.030035,1.0643,0.80416,0.5,1.3137,0.00084474,-6.6837e-05,-0.00048657,0.0013283,-0.0012243,0.0033206
0.0025443,0.81242,0.5,1.3137,0.0029402,-0.029566,1.0637,0.81242,0.5,1.3137,0.00081851,-2.8232e-05,-0.00045343,0.0013059,-0.0011115,0.0029642
0.0023932,0.82068,0.5,1.3137,0.0025547,-0.028744,1.063,0.82068,0.5,1.3137,0.00084257,3.4001e-05,-0.00048034,0.0013044,-0.0010152,0.0026394
0.002376,0.82893,0.5,1.3137,0.0016743,-0.028538,1.0621,0.82893,0.5,1.3137,0.0009153,0.0001026,-0.00052031,0.0013496,-0.0010029,0.002487
0.0045453,0.030909,0.5,1.3518,-0.0041791,0.027465,0.73093,0.030909,0.5,1.3518,0.00029417,-0.00026029,-0.00064526,0.0016322,0.0020622,0.0071642
0.0044316,0.066184,0.5,1.3518,-0.010768,0.01668,0.86623,0.066184,0.5,1.3518,0.00073114,-0.00026591,-0.00062021,0.0020058,0.0011695,0.0061263
0.0027327,0.10006,0.5,1.3518,-0.015638,0.0029926,0.90543,0.10006,0.5,1.3518,0.00083575,-0.00011799,-0.00012388,0.0018274,-0.00031814,0.0028023
0.0019651,0.13258,0.5,1.3518,-0.015106,0.0048249,0.91505,0.13258,0.5,1.3518,0.00073179,-6.825e-05,-0.00014262,0.0012171,-2.9232e-05,0.0019813
0.0021674,0.16379,0.5,1.3518,-0.012226,0.0098004,0.93292,0.16379,0.5,1.3518,0.00077615,-9.8277e-05,-0.00029405,0.00068676,0.00053552,0.0028718
