K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U-ref,K-dim,uw-dim
0.001392,0.30154,0.5,1.3137,-0.012506,-0.013435,1.0614,0.30154,0.5,1.3137,0.00039114,5.74E-05,-0.00016319,0.00085485,0.00025273,0.001538,,0.022272,-0.00261104
0.0015697,0.32572,0.5,1.3137,-0.012573,-0.0078641,1.0554,0.32572,0.5,1.3137,0.00038376,0.00014623,-0.0001953,0.0010934,-0.0001794,0.0016622,,0.0251152,-0.0031248
0.001833,0.34887,0.5,1.3137,-0.012088,-0.00854,1.0681,0.34887,0.5,1.3137,0.00046463,0.00025068,-0.00020185,0.00094551,-0.00053456,0.0022559,,0.029328,-0.0032296
0.001758,0.37102,0.5,1.3137,-0.015347,-0.012828,1.0713,0.37102,0.5,1.3137,0.00049451,0.00029769,-0.00022417,0.00069976,-0.00048097,0.0023218,,0.028128,-0.00358672
0.001371,0.39221,0.5,1.3137,-0.0205,-0.017733,1.0707,0.39221,0.5,1.3137,0.00053184,0.00037046,-0.00033229,0.00070704,-0.00041576,0.0015032,,0.021936,-0.00531664
0.0013346,0.41248,0.5,1.3137,-0.02547,-0.019738,1.0703,0.41248,0.5,1.3137,0.00063223,0.00039673,-0.00033238,0.00070383,-0.00038684,0.0013331,,0.0213536,-0.00531808
0.0015548,0.43187,0.5,1.3137,-0.030112,-0.017147,1.0726,0.43187,0.5,1.3137,0.00076853,0.0002306,-0.00028746,0.00059984,-0.00048912,0.0017413,,0.0248768,-0.00459936
0.0017738,0.4504,0.5,1.3137,-0.03332,-0.013967,1.0774,0.4504,0.5,1.3137,0.00092049,1.75E-05,-3.23E-05,0.00060298,-0.00050207,0.0020242,,0.0283808,-0.0005168
0.0018303,0.46812,0.5,1.3137,-0.034165,-0.012786,1.0723,0.46812,0.5,1.3137,0.0010261,-6.79E-05,-0.00014916,0.00059057,-0.00051131,0.002044,,0.0292848,-0.00238656
0.0018196,0.48504,0.5,1.3137,-0.033481,-0.011521,1.0717,0.48504,0.5,1.3137,0.0010665,-9.15E-05,-0.00035773,0.00059241,-0.00055251,0.0019804,,0.0291136,-0.00572368
0.0017824,0.50122,0.5,1.3137,-0.032134,-0.011587,1.0721,0.50122,0.5,1.3137,0.001104,-0.00011442,-0.0003485,0.00071784,-0.00053168,0.001743,,0.0285184,-0.005576
0.0015947,0.51667,0.5,1.3137,-0.031471,-0.013759,1.0778,0.51667,0.5,1.3137,0.001152,-9.05E-05,-0.00022135,0.00077861,-0.00035518,0.0012588,,0.0255152,-0.0035416
0.0014472,0.53142,0.5,1.3137,-0.032768,-0.014348,1.0814,0.53142,0.5,1.3137,0.0011699,-7.52E-05,-0.00010733,0.00081751,-0.00018988,0.00090707,,0.0231552,-0.00171728
0.0015037,0.54551,0.5,1.3137,-0.034907,-0.013208,1.0804,0.54551,0.5,1.3137,0.001191,-8.10E-05,-0.00030019,0.00077042,-9.27E-05,0.001046,,0.0240592,-0.00480304
0.001682,0.55896,0.5,1.3137,-0.036426,-0.010803,1.0813,0.55896,0.5,1.3137,0.001284,-0.00013071,-0.00033969,0.00081447,-0.00014679,0.0012655,,0.026912,-0.00543504
0.00201,0.5718,0.5,1.3137,-0.036916,-0.0084139,1.0794,0.5718,0.5,1.3137,0.0014341,-0.00025245,-0.00013652,0.0011477,-0.00044099,0.0014382,,0.03216,-0.00218432
0.0023041,0.58405,0.5,1.3137,-0.036364,-0.0083857,1.0786,0.58405,0.5,1.3137,0.0015493,-0.00029529,-2.66E-06,0.001486,-0.0006705,0.001573,,0.0368656,-0.00004256
0.0023541,0.59575,0.5,1.3137,-0.035295,-0.010468,1.0786,0.59575,0.5,1.3137,0.00157,-0.00025791,8.29E-05,0.0015772,-0.00062851,0.0015609,,0.0376656,0.0013264
0.0021962,0.6069,0.5,1.3137,-0.034456,-0.013266,1.0782,0.6069,0.5,1.3137,0.0015287,-0.0002003,7.16E-05,0.0015076,-0.00054097,0.0013562,,0.0351392,0.0011456
0.0019809,0.61755,0.5,1.3137,-0.034239,-0.015366,1.0779,0.61755,0.5,1.3137,0.0014951,-0.00014331,0.00017937,0.0014251,-0.00046678,0.0010417,,0.0316944,0.00286992
0.0018582,0.6277,0.5,1.3137,-0.034438,-0.017243,1.0796,0.6277,0.5,1.3137,0.0015032,-0.00012681,0.0002845,0.0013883,-0.00042822,0.00082493,,0.0297312,0.004552
0.001826,0.63738,0.5,1.3137,-0.034737,-0.020289,1.0807,0.63738,0.5,1.3137,0.0015477,-0.00012959,0.00037488,0.0013561,-0.00033595,0.00074824,,0.029216,0.00599808
0.0018105,0.64661,0.5,1.3137,-0.03494,-0.024157,1.0819,0.64661,0.5,1.3137,0.0016153,-0.00015294,0.00051613,0.0012339,-0.00024417,0.00077167,,0.028968,0.00825808
0.0018067,0.65542,0.5,1.3137,-0.035043,-0.027993,1.0835,0.65542,0.5,1.3137,0.0016963,-0.00017955,0.00066182,0.0010647,-0.00020501,0.00085243,,0.0289072,0.01058912
0.0018176,0.66381,0.5,1.3137,-0.035431,-0.030884,1.0823,0.66381,0.5,1.3137,0.0017864,-0.0002135,0.00084874,0.00088218,-0.00015297,0.00096666,,0.0290816,0.01357984
0.0018735,0.67207,0.5,1.3137,-0.036253,-0.033178,1.0793,0.67207,0.5,1.3137,0.0018932,-0.00026722,0.00097458,0.00070753,-0.00019299,0.0011463,,0.029976,0.01559328
0.001887,0.68032,0.5,1.3137,-0.037279,-0.035438,1.0755,0.68032,0.5,1.3137,0.0020221,-0.00031962,0.0010637,0.00054462,-0.00022199,0.0012073,,0.030192,0.0170192
0.0018631,0.68858,0.5,1.3137,-0.038479,-0.037942,1.0735,0.68858,0.5,1.3137,0.0021589,-0.00034568,0.0010938,0.0004118,-0.00023909,0.0011555,,0.0298096,0.0175008
0.0018921,0.69683,0.5,1.3137,-0.039883,-0.039581,1.0717,0.69683,0.5,1.3137,0.0022869,-0.00033652,0.0010981,0.0003491,-0.00026017,0.0011482,,0.0302736,0.0175696
0.0019821,0.70509,0.5,1.3137,-0.04132,-0.03918,1.0707,0.70509,0.5,1.3137,0.0023969,-0.00032304,0.0010976,0.00035537,-0.00026238,0.0012119,,0.0317136,0.0175616
0.0021056,0.71335,0.5,1.3137,-0.042733,-0.036723,1.0695,0.71335,0.5,1.3137,0.0024802,-0.00032924,0.0011351,0.00040695,-0.00023718,0.001324,,0.0336896,0.0181616
0.0022686,0.7216,0.5,1.3137,-0.044177,-0.033184,1.0684,0.7216,0.5,1.3137,0.0025324,-0.00036167,0.0011835,0.00049208,-0.00021256,0.0015127,,0.0362976,0.018936
0.0024106,0.72986,0.5,1.3137,-0.045522,-0.029745,1.0671,0.72986,0.5,1.3137,0.0025504,-0.00043233,0.001206,0.00059714,-0.00027108,0.0016737,,0.0385696,0.019296
0.0024703,0.73811,0.5,1.3137,-0.046455,-0.026663,1.0652,0.73811,0.5,1.3137,0.0025234,-0.0005592,0.0012012,0.00072464,-0.00040818,0.0016926,,0.0395248,0.0192192
0.0024723,0.74637,0.5,1.3137,-0.046745,-0.024161,1.0637,0.74637,0.5,1.3137,0.0024512,-0.00072128,0.0011883,0.00087246,-0.00051782,0.0016208,,0.0395568,0.0190128
0.0024871,0.75463,0.5,1.3137,-0.046296,-0.02242,1.0624,0.75463,0.5,1.3137,0.0023463,-0.0008738,0.0011899,0.0010288,-0.00063975,0.0015991,,0.0397936,0.0190384
0.0025982,0.76288,0.5,1.3137,-0.045104,-0.021476,1.059,0.76288,0.5,1.3137,0.0022234,-0.00098702,0.0012648,0.0011997,-0.00086883,0.0017733,,0.0415712,0.0202368
0.0027761,0.77114,0.5,1.3137,-0.043275,-0.021063,1.0546,0.77114,0.5,1.3137,0.0021036,-0.0010741,0.0013587,0.0013964,-0.0011435,0.0020522,,0.0444176,0.0217392
0.002933,0.7794,0.5,1.3137,-0.040882,-0.021388,1.0511,0.7794,0.5,1.3137,0.0020014,-0.0011453,0.0013823,0.0016195,-0.0013547,0.002245,,0.046928,0.0221168
0.0030528,0.78765,0.5,1.3137,-0.037984,-0.022728,1.0488,0.78765,0.5,1.3137,0.0019169,-0.0011936,0.0013352,0.0018831,-0.0014917,0.0023056,,0.0488448,0.0213632
0.0031752,0.79591,0.5,1.3137,-0.034796,-0.024747,1.0469,0.79591,0.5,1.3137,0.0018453,-0.0012069,0.0012439,0.0021904,-0.0015755,0.0023147,,0.0508032,0.0199024
0.0032989,0.80416,0.5,1.3137,-0.031664,-0.026615,1.0449,0.80416,0.5,1.3137,0.0017848,-0.0011672,0.0011511,0.0024817,-0.0016453,0.0023314,,0.0527824,0.0184176
0.0033904,0.81242,0.5,1.3137,-0.028849,-0.027602,1.0432,0.81242,0.5,1.3137,0.0017401,-0.001063,0.0010804,0.002673,-0.0016925,0.0023677,,0.0542464,0.0172864
0.0033815,0.82068,0.5,1.3137,-0.026336,-0.027581,1.0419,0.82068,0.5,1.3137,0.0017213,-0.00090375,0.0010131,0.0027101,-0.0016404,0.0023315,,0.054104,0.0162096
0.0032709,0.82893,0.5,1.3137,-0.023949,-0.026732,1.0409,0.82893,0.5,1.3137,0.0017357,-0.00071696,0.00094916,0.0026088,-0.0015113,0.0021973,,0.0523344,0.01518656
0.0042048,0.030909,0.5,1.3518,0.00080429,0.010065,0.72107,0.030909,0.5,1.3518,0.00020533,0.00012067,-0.0004674,0.0021692,-0.00037431,0.006035,,0.0672768,-0.0074784
