K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U-ref,K-dim,uw-dim
0.039203,1.5307,0.5,8.7627,0.19146,0.0067085,0.50962,1.5307,0.5,8.7627,0.023296,-0.0041391,0.0079491,0.027437,-0.0083882,0.027673,,0.627248,0.1271856
0.038515,1.539,0.5,8.7627,0.18893,0.0062212,0.5046,1.539,0.5,8.7627,0.023671,-0.0040932,0.0077858,0.026327,-0.0080642,0.027031,,0.61624,0.1245728
0.037744,1.5472,0.5,8.7627,0.18637,0.0067999,0.50025,1.5472,0.5,8.7627,0.024319,-0.0039081,0.007433,0.025196,-0.0075194,0.025974,,0.603904,0.118928
0.03748,1.5555,0.5,8.7627,0.18435,0.0080576,0.49605,1.5555,0.5,8.7627,0.025288,-0.0040351,0.0071537,0.024537,-0.0071296,0.025136,,0.59968,0.1144592
0.037748,1.5637,0.5,8.7627,0.18275,0.0087477,0.49055,1.5637,0.5,8.7627,0.026359,-0.0045347,0.007074,0.024338,-0.0068616,0.024799,,0.603968,0.113184
0.038302,1.572,0.5,8.7627,0.18086,0.0088376,0.48227,1.572,0.5,8.7627,0.02741,-0.0050303,0.0072783,0.024564,-0.0066128,0.024629,,0.612832,0.1164528
0.03873,1.5802,0.5,8.7627,0.1785,0.0090491,0.47321,1.5802,0.5,8.7627,0.02826,-0.0053125,0.0075763,0.0249,-0.0064931,0.024299,,0.61968,0.1212208
0.038823,1.5885,0.5,8.7627,0.17539,0.010231,0.46593,1.5885,0.5,8.7627,0.028726,-0.0053987,0.0074977,0.025063,-0.0066295,0.023858,,0.621168,0.1199632
0.038828,1.5968,0.5,8.7627,0.1711,0.012688,0.45883,1.5968,0.5,8.7627,0.028921,-0.0054848,0.0071874,0.02509,-0.0069461,0.023644,,0.621248,0.1149984
0.039123,1.605,0.5,8.7627,0.16601,0.015393,0.4505,1.605,0.5,8.7627,0.02913,-0.0057731,0.0069596,0.025145,-0.0072855,0.023973,,0.625968,0.1113536
0.039567,1.6133,0.5,8.7627,0.16099,0.017228,0.4423,1.6133,0.5,8.7627,0.029426,-0.0061712,0.0068656,0.025253,-0.0076561,0.024456,,0.633072,0.1098496
0.039587,1.6215,0.5,8.7627,0.15677,0.017958,0.43521,1.6215,0.5,8.7627,0.029674,-0.0065631,0.0067891,0.024858,-0.0078176,0.024642,,0.633392,0.1086256
0.039201,1.6298,0.5,8.7627,0.15367,0.017542,0.42928,1.6298,0.5,8.7627,0.02982,-0.0068715,0.006507,0.023966,-0.0075675,0.024617,,0.627216,0.104112
0.038799,1.638,0.5,8.7627,0.15166,0.016883,0.42286,1.638,0.5,8.7627,0.029879,-0.0069134,0.0062759,0.023119,-0.0070952,0.0246,,0.620784,0.1004144
0.038441,1.6463,0.5,8.7627,0.14999,0.017424,0.41641,1.6463,0.5,8.7627,0.030009,-0.0068827,0.006022,0.022576,-0.0064918,0.024298,,0.615056,0.096352
0.038135,1.6545,0.5,8.7627,0.14747,0.019603,0.4103,1.6545,0.5,8.7627,0.030444,-0.0071256,0.005608,0.022223,-0.0060574,0.023603,,0.61016,0.089728
0.037845,1.6628,0.5,8.7627,0.14387,0.022031,0.40334,1.6628,0.5,8.7627,0.031105,-0.0073759,0.005208,0.021667,-0.0057765,0.022918,,0.60552,0.083328
0.045685,0.83719,0.5,8.7768,-0.031712,0.1073,0.87469,0.83719,0.5,8.7768,0.028824,0.0011697,0.0020324,0.033964,0.011237,0.028582,,0.73096,0.0325184
0.046957,0.84544,0.5,8.7768,-0.031063,0.11214,0.88373,0.84544,0.5,8.7768,0.02891,0.0014075,0.0019174,0.035635,0.011841,0.029368,,0.751312,0.0306784
0.047874,0.8537,0.5,8.7768,-0.03099,0.11696,0.89153,0.8537,0.5,8.7768,0.028928,0.0016084,0.0022049,0.036637,0.012522,0.030183,,0.765984,0.0352784
0.048333,0.86196,0.5,8.7768,-0.031336,0.12109,0.90003,0.86196,0.5,8.7768,0.028935,0.0019027,0.0024524,0.036641,0.013157,0.031089,,0.773328,0.0392384
0.048141,0.87021,0.5,8.7768,-0.031751,0.12434,0.90944,0.87021,0.5,8.7768,0.029008,0.0024591,0.0025684,0.03582,0.013487,0.031454,,0.770256,0.0410944
0.047384,0.87847,0.5,8.7768,-0.031676,0.12681,0.91749,0.87847,0.5,8.7768,0.02898,0.002964,0.0029324,0.034702,0.01323,0.031086,,0.758144,0.0469184
0.046911,0.88672,0.5,8.7768,-0.030813,0.12824,0.92408,0.88672,0.5,8.7768,0.028841,0.0033297,0.0035512,0.034158,0.012786,0.030823,,0.750576,0.0568192
0.046853,0.89498,0.5,8.7768,-0.029493,0.12815,0.92938,0.89498,0.5,8.7768,0.028857,0.0037772,0.0040355,0.034309,0.012499,0.030539,,0.749648,0.064568
0.046662,0.90324,0.5,8.7768,-0.02787,0.12802,0.93291,0.90324,0.5,8.7768,0.028948,0.0043054,0.0042161,0.034533,0.012218,0.029842,,0.746592,0.0674576
0.046242,0.91149,0.5,8.7768,-0.0258,0.12847,0.93592,0.91149,0.5,8.7768,0.02882,0.0046669,0.0042579,0.034784,0.011659,0.02888,,0.739872,0.0681264
0.046087,0.91975,0.5,8.7768,-0.023357,0.12892,0.93778,0.91975,0.5,8.7768,0.028453,0.004881,0.0042763,0.035335,0.010912,0.028386,,0.737392,0.0684208
0.046237,0.92801,0.5,8.7768,-0.020802,0.12926,0.93806,0.92801,0.5,8.7768,0.028053,0.0051356,0.0045255,0.035713,0.010387,0.028707,,0.739792,0.072408
0.046222,0.93626,0.5,8.7768,-0.018612,0.12915,0.93859,0.93626,0.5,8.7768,0.027727,0.0055283,0.0050007,0.035779,0.010172,0.028939,,0.739552,0.0800112
0.046032,0.94452,0.5,8.7768,-0.016844,0.1286,0.9392,0.94452,0.5,8.7768,0.02739,0.0059606,0.0055808,0.035997,0.010005,0.028677,,0.736512,0.0892928
0.045844,0.95277,0.5,8.7768,-0.014927,0.12732,0.94022,0.95277,0.5,8.7768,0.026958,0.0062336,0.006277,0.036335,0.0096835,0.028395,,0.733504,0.100432
0.045548,0.96103,0.5,8.7768,-0.012571,0.12579,0.94076,0.96103,0.5,8.7768,0.026438,0.0063272,0.0067353,0.036507,0.0093859,0.02815,,0.728768,0.1077648
0.04509,0.96929,0.5,8.7768,-0.009841,0.12491,0.93888,0.96929,0.5,8.7768,0.025911,0.0063193,0.0068652,0.036255,0.0093038,0.028016,,0.72144,0.1098432
0.044702,0.97754,0.5,8.7768,-0.0069169,0.12389,0.93577,0.97754,0.5,8.7768,0.025367,0.0064539,0.0068997,0.035825,0.00948,0.028213,,0.715232,0.1103952
0.044575,0.9858,0.5,8.7768,-0.0039875,0.12151,0.93263,0.9858,0.5,8.7768,0.024747,0.0067525,0.0069941,0.035947,0.0099337,0.028455,,0.7132,0.1119056
0.044708,0.99405,0.5,8.7768,-0.0012102,0.11796,0.92952,0.99405,0.5,8.7768,0.024168,0.0069672,0.007171,0.036494,0.010377,0.028755,,0.715328,0.114736
0.044948,1.0023,0.5,8.7768,0.0013742,0.11373,0.92653,1.0023,0.5,8.7768,0.023825,0.0070763,0.0073168,0.037072,0.010614,0.028998,,0.719168,0.1170688
0.044984,1.0106,0.5,8.7768,0.0040444,0.10912,0.92246,1.0106,0.5,8.7768,0.023709,0.0072846,0.0073635,0.03728,0.010447,0.02898,,0.719744,0.117816
0.044637,1.0188,0.5,8.7768,0.0069885,0.10449,0.91762,1.0188,0.5,8.7768,0.023617,0.0075558,0.0073292,0.037001,0.0099511,0.028656,,0.714192,0.1172672
0.044224,1.0271,0.5,8.7768,0.0099861,0.10012,0.91231,1.0271,0.5,8.7768,0.023424,0.0077022,0.0073369,0.036756,0.0096417,0.028269,,0.707584,0.1173904
0.044095,1.0353,0.5,8.7768,0.012763,0.09642,0.90665,1.0353,0.5,8.7768,0.023207,0.0077774,0.0073746,0.036906,0.0095864,0.028077,,0.70552,0.1179936
0.044047,1.0436,0.5,8.7768,0.015513,0.093427,0.90137,1.0436,0.5,8.7768,0.022993,0.0078534,0.0073546,0.037135,0.0094213,0.027965,,0.704752,0.1176736
0.044078,1.0518,0.5,8.7768,0.018867,0.090363,0.89576,1.0518,0.5,8.7768,0.0227,0.0078867,0.0072643,0.037301,0.0090523,0.028155,,0.705248,0.1162288
0.044404,1.0601,0.5,8.7768,0.023052,0.086761,0.88889,1.0601,0.5,8.7768,0.022441,0.0078868,0.0071083,0.037834,0.0088787,0.028533,,0.710464,0.1137328
0.044618,1.0684,0.5,8.7768,0.027575,0.082828,0.88153,1.0684,0.5,8.7768,0.02231,0.0078606,0.0069168,0.038379,0.0088484,0.028547,,0.713888,0.1106688
