K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U-ref,K-dim,uw-dim
0.001258,1.7371,0.5,1.3137,0.011578,0.001027,0.98029,1.7371,0.5,1.3137,0.00057758,-0.00013302,5.90E-05,0.00077176,-0.00015485,0.0011666,,0.020128,0.000944
0.001295,1.7454,0.5,1.3137,0.0098877,0.00049046,0.98273,1.7454,0.5,1.3137,0.0005761,-8.35E-05,-2.59E-06,0.00071165,-0.0001285,0.0013022,,0.02072,-0.00004144
0.0013954,1.7536,0.5,1.3137,0.0080546,0.00034532,0.98598,1.7536,0.5,1.3137,0.00056778,-3.34E-05,-9.03E-05,0.00063595,-0.00016943,0.0015871,,0.0223264,-0.0014448
0.0015206,1.7619,0.5,1.3137,0.0063211,-7.25E-05,0.98992,1.7619,0.5,1.3137,0.00055533,-1.20E-05,-0.000159,0.00060271,-0.00026292,0.0018831,,0.0243296,-0.002544
0.0016791,1.7701,0.5,1.3137,0.0046011,-0.00066504,0.9934,1.7701,0.5,1.3137,0.00053669,-2.21E-05,-0.00021486,0.00062461,-0.00035019,0.002197,,0.0268656,-0.00343776
0.0018329,1.7784,0.5,1.3137,0.0028119,-0.0014427,0.99635,1.7784,0.5,1.3137,0.00050945,-4.80E-05,-0.00026127,0.00067461,-0.00041811,0.0024818,,0.0293264,-0.00418032
0.0019434,1.7866,0.5,1.3137,0.0011507,-0.0022612,0.99971,1.7866,0.5,1.3137,0.00048534,-6.66E-05,-0.00030076,0.00074411,-0.00049416,0.0026574,,0.0310944,-0.00481216
0.0019606,1.7949,0.5,1.3137,-9.82E-05,-0.0024631,1.0031,1.7949,0.5,1.3137,0.00048326,-5.67E-05,-0.00028731,0.00080635,-0.00057597,0.0026317,,0.0313696,-0.00459696
0.0018594,1.8032,0.5,1.3137,-0.0007747,-0.0022875,1.0053,1.8032,0.5,1.3137,0.00051293,-3.10E-05,-0.00020263,0.00082738,-0.00062063,0.0023785,,0.0297504,-0.00324208
0.0017414,1.8114,0.5,1.3137,-0.00095285,-0.0024032,1.0066,1.8114,0.5,1.3137,0.00057384,-1.23E-05,-9.98E-05,0.00083137,-0.00058507,0.0020776,,0.0278624,-0.0015968
0.0016951,1.8197,0.5,1.3137,-0.00086183,-0.0026297,1.0085,1.8197,0.5,1.3137,0.00066165,-5.25E-06,1.25E-05,0.0008436,-0.00050697,0.0018849,,0.0271216,0.0002
0.0017002,1.8279,0.5,1.3137,-0.00072677,-0.0025781,1.0111,1.8279,0.5,1.3137,0.0007643,-1.44E-07,0.00012331,0.0008744,-0.00044718,0.0017617,,0.0272032,0.00197296
0.0017296,1.8362,0.5,1.3137,-0.00074223,-0.0021423,1.0137,1.8362,0.5,1.3137,0.00087276,1.91E-05,0.00023896,0.00089983,-0.0004162,0.0016866,,0.0276736,0.00382336
0.0018383,1.8446,0.5,1.3137,-0.0009496,-0.0016631,1.0159,1.8446,0.5,1.3137,0.0009954,5.09E-05,0.00034356,0.00089791,-0.00045836,0.0017833,,0.0294128,0.00549696
