K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U_ref,K-dim,uw-dim
0.0043449,1.4977,0.5,3.7698,-0.0057704,0.00040413,1.032,1.4977,0.5,3.7698,0.0022259,-0.00020909,-0.00075563,0.0015168,-0.0013516,0.004947,,0.120357341,-0.020931579
0.0040052,1.5059,0.5,3.7698,-0.0038741,-0.0003219,1.0368,1.5059,0.5,3.7698,0.0022336,-0.00015411,-0.00087548,0.0012827,-0.0010003,0.0044941,,0.110947368,-0.024251524
0.0037064,1.5142,0.5,3.7698,-0.0021303,-0.0016771,1.0385,1.5142,0.5,3.7698,0.0022105,-0.00015319,-0.00088645,0.0010653,-0.00071941,0.004137,,0.10267036,-0.024555402
0.0035004,1.5224,0.5,3.7698,-0.0007069,-0.0026774,1.038,1.5224,0.5,3.7698,0.0021892,-0.00018337,-0.00081634,0.00094861,-0.0005602,0.003863,,0.096963989,-0.022613296
0.003346,1.5307,0.5,3.7698,0.00021546,-0.0031356,1.0371,1.5307,0.5,3.7698,0.0021819,-0.00023126,-0.000721,0.00095937,-0.00051043,0.0035508,,0.092686981,-0.019972299
0.0032222,1.539,0.5,3.7698,0.00052738,-0.0032928,1.0359,1.539,0.5,3.7698,0.002167,-0.00028691,-0.00063359,0.0010559,-0.00052613,0.0032214,,0.089257618,-0.01755097
0.0031452,1.5472,0.5,3.7698,0.00028958,-0.0034103,1.0341,1.5472,0.5,3.7698,0.0021261,-0.00033309,-0.00054383,0.0011734,-0.00058197,0.0029908,,0.087124654,-0.015064543
0.0031065,1.5555,0.5,3.7698,-0.00034409,-0.0037599,1.0323,1.5555,0.5,3.7698,0.0020832,-0.00035197,-0.00045685,0.0012545,-0.00064664,0.0028753,,0.086052632,-0.012655125
0.0030573,1.5637,0.5,3.7698,-0.0012104,-0.0046178,1.0316,1.5637,0.5,3.7698,0.0020867,-0.00032971,-0.00040616,0.0012679,-0.00067175,0.00276,,0.084689751,-0.01125097
0.0029714,1.572,0.5,3.7698,-0.0021319,-0.0059913,1.0321,1.572,0.5,3.7698,0.0021536,-0.00026084,-0.00039568,0.0012225,-0.00065973,0.0025666,,0.082310249,-0.010960665
0.0028761,1.5802,0.5,3.7698,-0.0029183,-0.0075057,1.0333,1.5802,0.5,3.7698,0.0022479,-0.00015899,-0.00041198,0.0011598,-0.00064147,0.0023444,,0.07967036,-0.011412188
0.0028063,1.5885,0.5,3.7698,-0.0034094,-0.0086406,1.0351,1.5885,0.5,3.7698,0.0023139,-5.84E-05,-0.00043509,0.0011211,-0.00062722,0.0021776,,0.077736842,-0.012052355
