K,X,Y,Z,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U_ref,K-dim,uw-dim
0.015284,0.67207,0.5,10.594,-0.004217,-0.014171,1.0138,0.67207,0.5,10.594,0.01024,0.003272,0.0027478,0.0094959,0.00032655,0.010832,,0.423379501,0.076116343
0.015578,0.68032,0.5,10.594,-0.0046687,-0.013815,1.0091,0.68032,0.5,10.594,0.01028,0.0031815,0.0029131,0.0097403,0.00032517,0.011136,,0.431523546,0.080695291
0.015866,0.68858,0.5,10.594,-0.0052353,-0.012859,1.0047,0.68858,0.5,10.594,0.010382,0.0031207,0.0030922,0.0098299,0.00035249,0.011519,,0.439501385,0.08565651
0.016256,0.69683,0.5,10.594,-0.0056612,-0.011577,1.0008,0.69683,0.5,10.594,0.010575,0.0030976,0.0033466,0.0098737,0.00031845,0.012063,,0.450304709,0.092703601
0.016645,0.70509,0.5,10.594,-0.0057087,-0.010241,0.99729,0.70509,0.5,10.594,0.010811,0.0031668,0.0035127,0.010076,0.00025221,0.012404,,0.461080332,0.097304709
0.017041,0.71335,0.5,10.594,-0.0056297,-0.0095314,0.99447,0.71335,0.5,10.594,0.011104,0.0033089,0.0036301,0.010516,0.00022594,0.012461,,0.472049861,0.100556787
0.017543,0.7216,0.5,10.594,-0.0056816,-0.0094352,0.99172,0.7216,0.5,10.594,0.011471,0.0033715,0.0038225,0.010999,0.00030232,0.012615,,0.485955679,0.105886427
0.018073,0.72986,0.5,10.594,-0.005922,-0.0098817,0.98886,0.72986,0.5,10.594,0.011857,0.0033223,0.0040309,0.011305,0.00047398,0.012984,,0.500637119,0.11165928
0.018556,0.73811,0.5,10.594,-0.0066536,-0.01018,0.98688,0.73811,0.5,10.594,0.012259,0.0032536,0.0041829,0.011482,0.00058884,0.01337,,0.51401662,0.115869806
0.018952,0.74637,0.5,10.594,-0.0078615,-0.0091664,0.98487,0.74637,0.5,10.594,0.012716,0.0031688,0.0043253,0.011713,0.0006043,0.013475,,0.52498615,0.119814404
0.019301,0.75463,0.5,10.594,-0.0088512,-0.0073786,0.98186,0.75463,0.5,10.594,0.013185,0.0030964,0.0045054,0.012126,0.00074804,0.01329,,0.53465374,0.124803324
0.019871,0.76288,0.5,10.594,-0.0091585,-0.0057461,0.97771,0.76288,0.5,10.594,0.013607,0.0030386,0.0047513,0.012731,0.00093119,0.013405,,0.550443213,0.131614958
0.020597,0.77114,0.5,10.594,-0.00919,-0.0041654,0.97264,0.77114,0.5,10.594,0.013956,0.0028465,0.0049804,0.013281,0.00086587,0.013957,,0.570554017,0.137961219
0.021135,0.7794,0.5,10.594,-0.0094548,-0.0027801,0.96803,0.7794,0.5,10.594,0.014192,0.0025783,0.0050809,0.013643,0.00070352,0.014434,,0.585457064,0.140745152
0.021483,0.78765,0.5,10.594,-0.0097492,-0.0017932,0.96435,0.78765,0.5,10.594,0.014274,0.0023757,0.0051378,0.014012,0.00054653,0.01468,,0.595096953,0.14232133
0.02159,0.79591,0.5,10.594,-0.0097965,-0.0013213,0.96104,0.79591,0.5,10.594,0.014215,0.0022746,0.0052535,0.014233,0.00054671,0.014731,,0.598060942,0.145526316
0.021487,0.80416,0.5,10.594,-0.0097112,-0.0018013,0.95771,0.80416,0.5,10.594,0.014068,0.0021976,0.0054512,0.014121,0.00072198,0.014786,,0.595207756,0.15100277
0.021387,0.81242,0.5,10.594,-0.0096687,-0.0033273,0.95431,0.81242,0.5,10.594,0.013949,0.0020678,0.0056736,0.013892,0.00072947,0.014932,,0.592437673,0.157163435
0.021299,0.82068,0.5,10.594,-0.0097834,-0.0053411,0.9505,0.82068,0.5,10.594,0.013934,0.0019476,0.0058065,0.013634,0.00059343,0.01503,,0.59,0.160844875
0.021288,0.82893,0.5,10.594,-0.010193,-0.0071,0.94607,0.82893,0.5,10.594,0.013979,0.0018202,0.0059313,0.013534,0.00056614,0.015063,,0.589695291,0.164301939
0.0042362,0.030909,0.5,10.611,0.00054311,0.021915,0.77489,0.030909,0.5,10.611,0.00033739,-9.94E-06,-0.00041662,0.0023279,-0.0003639,0.0058072,,0.11734626,-0.01154072
0.0052661,0.066184,0.5,10.611,0.0019464,0.01547,0.90459,0.066184,0.5,10.611,0.00081685,1.56E-05,-0.00061957,0.0028146,-0.00055617,0.0069007,,0.145875346,-0.017162604
0.0047445,0.10006,0.5,10.611,0.0040366,0.0039348,0.9604,0.10006,0.5,10.611,0.0010227,0.00010301,-0.00036963,0.0024484,-0.00055838,0.0060179,,0.131426593,-0.010239058
0.0039448,0.13258,0.5,10.611,0.0052105,-0.001375,0.99639,0.13258,0.5,10.611,0.0010714,0.00014156,-0.00014708,0.0019812,-0.00035081,0.0048372,,0.109274238,-0.004074238
0.0033623,0.16379,0.5,10.611,0.0054135,-0.0089335,1.0215,0.16379,0.5,10.611,0.0011826,0.00012038,-6.61E-05,0.00167,-0.0002958,0.003872,,0.093138504,-0.001831025
0.0032442,0.19372,0.5,10.611,0.0049778,-0.014012,1.0349,0.19372,0.5,10.611,0.001421,0.00012485,-0.00018567,0.0015269,-0.0003163,0.0035405,,0.089867036,-0.005143213
0.003647,0.22242,0.5,10.611,0.0040592,-0.016056,1.046,0.22242,0.5,10.611,0.0016871,0.00016701,-0.00021798,0.0015507,-0.00043022,0.0040562,,0.101024931,-0.006038227
0.0036738,0.24993,0.5,10.611,0.0037646,-0.01698,1.0538,0.24993,0.5,10.611,0.0018583,0.0002172,-4.10E-05,0.0015352,-0.00044362,0.0039541,,0.101767313,-0.001135734
0.0034398,0.27629,0.5,10.611,0.0042666,-0.016044,1.0605,0.27629,0.5,10.611,0.0020174,0.0002635,-4.65E-07,0.0015553,-0.00038409,0.0033068,,0.095285319,-1.28809E-05
0.0036642,0.30154,0.5,10.611,0.0047358,-0.016249,1.0646,0.30154,0.5,10.611,0.0023067,0.00028372,9.63E-05,0.0017098,-0.00048402,0.003312,,0.101501385,0.00266759
0.0040959,0.32572,0.5,10.611,0.0043455,-0.016091,1.0667,0.32572,0.5,10.611,0.0027533,0.0002603,0.00023143,0.0018752,-0.00067914,0.0035633,,0.113459834,0.006410803
0.0045252,0.34887,0.5,10.611,0.0030631,-0.016018,1.0701,0.34887,0.5,10.611,0.0033082,0.00028451,0.0002482,0.0019469,-0.00087914,0.0037954,,0.125351801,0.006875346
0.0050296,0.37102,0.5,10.611,0.0021948,-0.016344,1.0704,0.37102,0.5,10.611,0.0038834,0.00047606,0.00039259,0.0020515,-0.00082013,0.0041244,,0.1393241,0.010875069
0.0054401,0.39221,0.5,10.611,0.0023246,-0.016138,1.0703,0.39221,0.5,10.611,0.0043196,0.00078997,0.00050617,0.0023174,-0.00071429,0.0042433,,0.150695291,0.01402133
0.00581,0.41248,0.5,10.611,0.00275,-0.015044,1.0694,0.41248,0.5,10.611,0.0045895,0.0010082,0.00046862,0.002678,-0.00066457,0.0043526,,0.160941828,0.012981163
0.0061469,0.43187,0.5,10.611,0.0029483,-0.014472,1.0665,0.43187,0.5,10.611,0.0048917,0.0011002,0.00056813,0.0029622,-0.00050135,0.0044399,,0.170274238,0.015737673
0.0066085,0.4504,0.5,10.611,0.0028426,-0.01484,1.063,0.4504,0.5,10.611,0.0052395,0.0012328,0.0007354,0.0032372,-0.00036116,0.0047403,,0.183060942,0.020371191
0.0072118,0.46812,0.5,10.611,0.0023629,-0.0141,1.0589,0.46812,0.5,10.611,0.0055373,0.001354,0.00073461,0.0036831,-0.00036131,0.0052033,,0.199772853,0.020349307
0.0079006,0.48504,0.5,10.611,0.0013345,-0.013855,1.0563,0.48504,0.5,10.611,0.0059247,0.0014798,0.00074998,0.004136,-0.00039539,0.0057405,,0.218853186,0.020775069
0.0085038,0.50122,0.5,10.611,6.77E-05,-0.01353,1.0539,0.50122,0.5,10.611,0.0064381,0.0016423,0.00083471,0.0045218,-0.00039873,0.0060476,,0.235562327,0.023122161
0.009068,0.51667,0.5,10.611,-0.00091849,-0.011897,1.051,0.51667,0.5,10.611,0.0069629,0.0018202,0.00084884,0.0048739,-0.00045172,0.0062992,,0.251191136,0.023513573
0.0097276,0.53142,0.5,10.611,-0.0014031,-0.010767,1.0483,0.53142,0.5,10.611,0.0074539,0.0019826,0.00080156,0.0052005,-0.00045623,0.0068009,,0.269462604,0.022203878
0.010389,0.54551,0.5,10.611,-0.0013442,-0.011107,1.047,0.54551,0.5,10.611,0.0078401,0.0020902,0.00088838,0.0056102,-0.00034004,0.0073283,,0.287783934,0.024608864
0.011049,0.55896,0.5,10.611,-0.0011272,-0.012542,1.0465,0.55896,0.5,10.611,0.008078,0.0022461,0.0010399,0.0060503,-0.00042132,0.0079705,,0.306066482,0.028806094
0.011539,0.5718,0.5,10.611,-0.0011559,-0.013287,1.0445,0.5718,0.5,10.611,0.0082505,0.0023718,0.0010968,0.0062718,-0.00055836,0.0085552,,0.319639889,0.030382271
0.0119,0.58405,0.5,10.611,-0.001268,-0.01386,1.0417,0.58405,0.5,10.611,0.0084744,0.0025073,0.001218,0.0064248,-0.00049941,0.0089017,,0.329639889,0.033739612
0.012423,0.59575,0.5,10.611,-0.0014457,-0.015226,1.0392,0.59575,0.5,10.611,0.0087155,0.002775,0.0014111,0.0068664,-0.00035201,0.009264,,0.344127424,0.039088643
0.012845,0.6069,0.5,10.611,-0.0018431,-0.015565,1.0362,0.6069,0.5,10.611,0.0088986,0.0029908,0.0016256,0.0071765,-0.00019681,0.0096149,,0.355817175,0.045030471
0.013081,0.61755,0.5,10.611,-0.0023228,-0.014218,1.032,0.61755,0.5,10.611,0.0090827,0.0030067,0.0019607,0.0072499,8.73E-06,0.0098296,,0.362354571,0.054313019
0.013313,0.6277,0.5,10.611,-0.0029088,-0.013014,1.0287,0.6277,0.5,10.611,0.0093304,0.0029752,0.0022149,0.0074393,7.34E-05,0.0098568,,0.368781163,0.061354571
0.013461,0.63738,0.5,10.611,-0.0035865,-0.012598,1.0272,0.63738,0.5,10.611,0.0095919,0.0029829,0.0021992,0.0076416,1.72E-05,0.0096882,,0.372880886,0.060919668
0.013783,0.64661,0.5,10.611,-0.0040223,-0.012676,1.0246,0.64661,0.5,10.611,0.0098131,0.0030128,0.0022816,0.0079319,8.94E-05,0.0098203,,0.381800554,0.063202216
0.014319,0.65542,0.5,10.611,-0.0040565,-0.013426,1.021,0.65542,0.5,10.611,0.009987,0.0031472,0.0024846,0.0084768,0.00029288,0.010175,,0.396648199,0.068825485
0.014845,0.66381,0.5,10.611,-0.0039608,-0.013963,1.0175,0.66381,0.5,10.611,0.010104,0.0032646,0.0026326,0.0090731,0.0004379,0.010514,,0.411218837,0.072925208
0.015262,0.67207,0.5,10.611,-0.0041532,-0.014162,1.0132,0.67207,0.5,10.611,0.010179,0.0032446,0.0027953,0.0094731,0.00041732,0.010871,,0.422770083,0.077432133
0.015537,0.68032,0.5,10.611,-0.0046678,-0.013892,1.0084,0.68032,0.5,10.611,0.010246,0.0031926,0.0029629,0.0096718,0.00041207,0.011156,,0.430387812,0.082074792
0.015797,0.68858,0.5,10.611,-0.0052673,-0.012963,1.004,0.68858,0.5,10.611,0.010353,0.0031392,0.0031339,0.0097234,0.00040766,0.011517,,0.437590028,0.086811634
0.016196,0.69683,0.5,10.611,-0.0056557,-0.011713,1,0.69683,0.5,10.611,0.010524,0.0030992,0.0033454,0.0098035,0.00032071,0.012064,,0.448642659,0.09267036
0.016633,0.70509,0.5,10.611,-0.005683,-0.010441,0.99659,0.70509,0.5,10.611,0.010769,0.0031693,0.003471,0.010083,0.00017906,0.012413,,0.460747922,0.096149584
0.017062,0.71335,0.5,10.611,-0.0056139,-0.0096241,0.99365,0.71335,0.5,10.611,0.011107,0.0032957,0.0036077,0.010523,0.00015143,0.012494,,0.472631579,0.099936288
0.017578,0.7216,0.5,10.611,-0.005683,-0.009375,0.99082,0.7216,0.5,10.611,0.0115,0.0033242,0.003829,0.010969,0.00031226,0.012685,,0.486925208,0.106066482
0.018117,0.72986,0.5,10.611,-0.0060132,-0.0098285,0.98822,0.72986,0.5,10.611,0.011896,0.0032614,0.0040142,0.011292,0.00050935,0.013047,,0.501855956,0.111196676
0.0186,0.73811,0.5,10.611,-0.006874,-0.010126,0.9865,0.73811,0.5,10.611,0.0123,0.0031656,0.0041371,0.0115,0.0006094,0.0134,,0.515235457,0.114601108
0.018974,0.74637,0.5,10.611,-0.0081121,-0.0090434,0.98451,0.74637,0.5,10.611,0.01273,0.0030468,0.0042748,0.011745,0.00065222,0.013472,,0.525595568,0.118415512
0.019302,0.75463,0.5,10.611,-0.009024,-0.0071973,0.98135,0.75463,0.5,10.611,0.013143,0.002966,0.0044657,0.012156,0.00077796,0.013306,,0.53468144,0.123703601
0.019874,0.76288,0.5,10.611,-0.0092641,-0.0053313,0.97706,0.76288,0.5,10.611,0.013508,0.0029054,0.0047299,0.012753,0.00085099,0.013487,,0.550526316,0.131022161
0.020558,0.77114,0.5,10.611,-0.0092756,-0.0035405,0.97218,0.77114,0.5,10.611,0.013805,0.0027407,0.0049502,0.013301,0.0007328,0.01401,,0.569473684,0.137124654
0.021002,0.7794,0.5,10.611,-0.0095513,-0.0022306,0.96781,0.7794,0.5,10.611,0.013981,0.0025163,0.0050456,0.013633,0.00060901,0.01439,,0.581772853,0.139767313
0.02129,0.78765,0.5,10.611,-0.0098949,-0.0013584,0.964,0.78765,0.5,10.611,0.014022,0.0023554,0.0051226,0.013967,0.00051204,0.014591,,0.589750693,0.141900277
0.021419,0.79591,0.5,10.611,-0.0099939,-0.0010133,0.96047,0.79591,0.5,10.611,0.013966,0.0022729,0.0052719,0.01417,0.00059692,0.014701,,0.5933241,0.146036011
0.021378,0.80416,0.5,10.611,-0.0099742,-0.0016099,0.95712,0.80416,0.5,10.611,0.01387,0.0021675,0.0054869,0.014045,0.0007778,0.014841,,0.592188366,0.15199169
0.0213,0.81242,0.5,10.611,-0.010042,-0.0032482,0.95396,0.81242,0.5,10.611,0.013823,0.0020548,0.0056706,0.013811,0.00073646,0.014965,,0.590027701,0.157080332
0.021205,0.82068,0.5,10.611,-0.010236,-0.0053709,0.95028,0.82068,0.5,10.611,0.013859,0.0019886,0.0057808,0.013574,0.00063622,0.014978,,0.587396122,0.160132964
0.021202,0.82893,0.5,10.611,-0.010677,-0.0071069,0.94589,0.82893,0.5,10.611,0.013929,0.0018756,0.0059226,0.013508,0.00062823,0.014968,,0.587313019,0.164060942
0.0042329,0.030909,0.5,10.629,0.00051437,0.021912,0.77457,0.030909,0.5,10.629,0.00033858,-9.85E-06,-0.00041189,0.0023305,-0.00036958,0.0057968,,0.117254848,-0.011409695
0.0052693,0.066184,0.5,10.629,0.0018828,0.015521,0.90423,0.066184,0.5,10.629,0.00081922,1.50E-05,-0.00061668,0.0028173,-0.00055332,0.006902,,0.145963989,-0.017082548
0.0047534,0.10006,0.5,10.629,0.0039543,0.0039434,0.96018,0.10006,0.5,10.629,0.0010235,0.0001011,-0.00037306,0.0024538,-0.0005528,0.0060296,,0.13167313,-0.010334072
0.0039537,0.13258,0.5,10.629,0.0051158,-0.0014307,0.99636,0.13258,0.5,10.629,0.0010731,0.00014221,-0.00014982,0.0019865,-0.00035237,0.0048479,,0.109520776,-0.004150139
0.003375,0.16379,0.5,10.629,0.0052927,-0.0089547,1.0217,0.16379,0.5,10.629,0.0011919,0.00012725,-6.63E-05,0.0016726,-0.00029806,0.0038855,,0.093490305,-0.001836565
0.0032494,0.19372,0.5,10.629,0.0048514,-0.014023,1.0351,0.19372,0.5,10.629,0.0014367,0.00013408,-0.00018867,0.0015289,-0.00031569,0.0035331,,0.09001108,-0.005226316
0.003653,0.22242,0.5,10.629,0.003954,-0.016073,1.046,0.22242,0.5,10.629,0.0017074,0.00016686,-0.00021943,0.0015505,-0.00042774,0.0040481,,0.101191136,-0.006078393
0.003692,0.24993,0.5,10.629,0.0037015,-0.017024,1.0537,0.24993,0.5,10.629,0.0018759,0.0002095,-3.95E-05,0.0015409,-0.00044002,0.0039671,,0.102271468,-0.001094183
0.0034497,0.27629,0.5,10.629,0.0042429,-0.016079,1.0604,0.27629,0.5,10.629,0.0020244,0.00025629,-7.37E-07,0.0015599,-0.00037921,0.0033152,,0.095559557,-2.04155E-05
0.0036695,0.30154,0.5,10.629,0.0046816,-0.016231,1.0646,0.30154,0.5,10.629,0.0023174,0.00027491,0.0001008,0.0016994,-0.00048776,0.0033221,,0.101648199,0.002792244
0.0041098,0.32572,0.5,10.629,0.0042227,-0.016026,1.0668,0.32572,0.5,10.629,0.0027778,0.00025123,0.00024334,0.0018605,-0.00068369,0.0035813,,0.113844875,0.00674072
0.0045537,0.34887,0.5,10.629,0.0029335,-0.015949,1.0701,0.34887,0.5,10.629,0.0033353,0.00028485,0.00025793,0.0019425,-0.00088627,0.0038297,,0.126141274,0.007144875
0.0050591,0.37102,0.5,10.629,0.0021336,-0.016364,1.0702,0.37102,0.5,10.629,0.0039069,0.00049662,0.0004019,0.0020549,-0.00081776,0.0041565,,0.140141274,0.011132964
0.0054546,0.39221,0.5,10.629,0.002316,-0.016216,1.0702,0.39221,0.5,10.629,0.0043472,0.00081211,0.00051458,0.0023286,-0.00069642,0.0042335,,0.151096953,0.014254294
0.0058224,0.41248,0.5,10.629,0.0026983,-0.015007,1.0694,0.41248,0.5,10.629,0.0046301,0.0010218,0.00047748,0.0026877,-0.00064631,0.004327,,0.161285319,0.013226593
0.0061556,0.43187,0.5,10.629,0.0028531,-0.014372,1.0664,0.43187,0.5,10.629,0.0049447,0.0011248,0.00057625,0.0029578,-0.00049149,0.0044087,,0.170515235,0.015962604
0.0066217,0.4504,0.5,10.629,0.0027915,-0.014814,1.0629,0.4504,0.5,10.629,0.0052738,0.0012572,0.00073203,0.003243,-0.00035871,0.0047265,,0.183426593,0.020277839
0.0072312,0.46812,0.5,10.629,0.0023209,-0.014082,1.0589,0.46812,0.5,10.629,0.0055447,0.0013664,0.00073428,0.0037092,-0.00035834,0.0052085,,0.200310249,0.020340166
0.0079332,0.48504,0.5,10.629,0.0012447,-0.013769,1.0563,0.48504,0.5,10.629,0.0059538,0.0014946,0.00077914,0.0041645,-0.00038282,0.005748,,0.219756233,0.021582825
0.0085396,0.50122,0.5,10.629,-3.93E-05,-0.013443,1.0539,0.50122,0.5,10.629,0.006494,0.0016719,0.00085528,0.0045504,-0.00038662,0.0060348,,0.236554017,0.023691967
0.0090798,0.51667,0.5,10.629,-0.0010109,-0.011808,1.0511,0.51667,0.5,10.629,0.0070063,0.0018536,0.00082074,0.0048978,-0.00044807,0.0062554,,0.251518006,0.02273518
0.0097057,0.53142,0.5,10.629,-0.0014275,-0.010625,1.0484,0.53142,0.5,10.629,0.0074717,0.0019645,0.00077264,0.0051908,-0.00044574,0.0067489,,0.268855956,0.02140277
0.010365,0.54551,0.5,10.629,-0.0013102,-0.011042,1.0469,0.54551,0.5,10.629,0.0078419,0.0020251,0.00086328,0.005587,-0.00037009,0.0073014,,0.287119114,0.023913573
0.011061,0.55896,0.5,10.629,-0.0011332,-0.012448,1.0463,0.55896,0.5,10.629,0.0080831,0.002182,0.001049,0.0060391,-0.00045231,0.0080003,,0.306398892,0.029058172
0.011577,0.5718,0.5,10.629,-0.0012431,-0.013075,1.0442,0.5718,0.5,10.629,0.0082712,0.0023216,0.001185,0.0062729,-0.00054319,0.0086094,,0.320692521,0.032825485
0.011991,0.58405,0.5,10.629,-0.0013908,-0.013887,1.0413,0.58405,0.5,10.629,0.0085023,0.0025117,0.0013205,0.006488,-0.00046243,0.0089914,,0.332160665,0.036578947
0.012502,0.59575,0.5,10.629,-0.0015504,-0.01545,1.0388,0.59575,0.5,10.629,0.0087364,0.0028227,0.0014904,0.0069246,-0.00033293,0.0093437,,0.346315789,0.041285319
0.012846,0.6069,0.5,10.629,-0.0019347,-0.015603,1.0356,0.6069,0.5,10.629,0.0089231,0.0030086,0.0017251,0.0071595,-0.00018505,0.0096096,,0.355844875,0.047786704
0.013045,0.61755,0.5,10.629,-0.0024373,-0.014147,1.0314,0.61755,0.5,10.629,0.009137,0.0030122,0.0020651,0.0072318,4.26E-05,0.0097214,,0.361357341,0.057204986
0.013259,0.6277,0.5,10.629,-0.0030375,-0.012969,1.0285,0.6277,0.5,10.629,0.0093982,0.0030141,0.0022462,0.0074083,0.00010598,0.0097119,,0.367285319,0.062221607
0.013446,0.63738,0.5,10.629,-0.0036538,-0.012515,1.0269,0.63738,0.5,10.629,0.0096341,0.0030352,0.0022031,0.0075865,6.97E-05,0.0096721,,0.372465374,0.061027701
0.013845,0.64661,0.5,10.629,-0.0039954,-0.012734,1.0239,0.64661,0.5,10.629,0.0098252,0.0030817,0.002326,0.007934,0.00016718,0.0099309,,0.383518006,0.064432133
0.014391,0.65542,0.5,10.629,-0.0039879,-0.013642,1.0204,0.65542,0.5,10.629,0.0099762,0.0032007,0.0025357,0.0085241,0.00037364,0.010282,,0.398642659,0.070240997
0.014866,0.66381,0.5,10.629,-0.0039075,-0.014031,1.0169,0.66381,0.5,10.629,0.010082,0.0032591,0.0026804,0.0091005,0.00050582,0.010549,,0.411800554,0.074249307
0.015248,0.67207,0.5,10.629,-0.0041427,-0.014175,1.0126,0.67207,0.5,10.629,0.010167,0.0032493,0.0028394,0.0094723,0.00049687,0.010857,,0.422382271,0.07865374
0.015511,0.68032,0.5,10.629,-0.0046866,-0.013991,1.0078,0.68032,0.5,10.629,0.010237,0.0032322,0.002996,0.0096295,0.00049287,0.011155,,0.42966759,0.08299169
0.01576,0.68858,0.5,10.629,-0.0052623,-0.013069,1.0034,0.68858,0.5,10.629,0.010327,0.0031721,0.003155,0.0096639,0.00045308,0.011528,,0.436565097,0.087396122
0.016167,0.69683,0.5,10.629,-0.0056161,-0.011879,0.99942,0.69683,0.5,10.629,0.010482,0.0031308,0.0033191,0.0097982,0.00031451,0.012054,,0.447839335,0.091941828
0.016642,0.70509,0.5,10.629,-0.0056619,-0.010644,0.99592,0.70509,0.5,10.629,0.010735,0.0031917,0.0034196,0.010131,0.00013363,0.012418,,0.46099723,0.094725762
0.017092,0.71335,0.5,10.629,-0.0056233,-0.009683,0.99275,0.71335,0.5,10.629,0.011099,0.003273,0.0035871,0.010546,0.00013085,0.012538,,0.473462604,0.099365651
0.017599,0.7216,0.5,10.629,-0.0057234,-0.0092749,0.98992,0.7216,0.5,10.629,0.011516,0.0032585,0.0038269,0.010924,0.00034122,0.012757,,0.487506925,0.10600831
0.018165,0.72986,0.5,10.629,-0.0061329,-0.0097091,0.98758,0.72986,0.5,10.629,0.011926,0.0031732,0.0039928,0.011262,0.0005364,0.013142,,0.503185596,0.110603878
0.018661,0.73811,0.5,10.629,-0.0070719,-0.0099611,0.9861,0.73811,0.5,10.629,0.012338,0.0030501,0.0040862,0.011526,0.00063093,0.013459,,0.516925208,0.113191136
0.019012,0.74637,0.5,10.629,-0.0083057,-0.0088156,0.98413,0.74637,0.5,10.629,0.012748,0.0029202,0.0042143,0.0118,0.00068825,0.013476,,0.526648199,0.116739612
0.019351,0.75463,0.5,10.629,-0.0091633,-0.0069363,0.98081,0.75463,0.5,10.629,0.01311,0.0028505,0.0044338,0.012234,0.00074639,0.013359,,0.536038781,0.122819945
0.019927,0.76288,0.5,10.629,-0.0093864,-0.0049499,0.97643,0.76288,0.5,10.629,0.013422,0.0028057,0.0047128,0.012837,0.00072291,0.013595,,0.55199446,0.130548476
0.020533,0.77114,0.5,10.629,-0.0094163,-0.0030978,0.97184,0.77114,0.5,10.629,0.013673,0.0026772,0.0049112,0.013365,0.00060024,0.014028,,0.568781163,0.136044321
0.020889,0.7794,0.5,10.629,-0.0097187,-0.001865,0.96765,0.7794,0.5,10.629,0.013811,0.0024961,0.005011,0.013653,0.00053038,0.014314,,0.578642659,0.138808864
0.021151,0.78765,0.5,10.629,-0.010111,-0.0010316,0.96361,0.78765,0.5,10.629,0.013838,0.0023729,0.0051252,0.01394,0.00051427,0.014523,,0.585900277,0.141972299
0.021312,0.79591,0.5,10.629,-0.01028,-0.00069549,0.95982,0.79591,0.5,10.629,0.013802,0.0022878,0.0053047,0.014102,0.0006491,0.014719,,0.590360111,0.146944598
0.021319,0.80416,0.5,10.629,-0.010368,-0.001381,0.95658,0.80416,0.5,10.629,0.013764,0.002158,0.0055115,0.013982,0.00078323,0.014891,,0.590554017,0.15267313
0.021261,0.81242,0.5,10.629,-0.010535,-0.0032339,0.95368,0.81242,0.5,10.629,0.013785,0.0020851,0.0056633,0.013778,0.00073492,0.014958,,0.588947368,0.156878116
0.021169,0.82068,0.5,10.629,-0.01075,-0.0054572,0.94996,0.82068,0.5,10.629,0.013852,0.002068,0.0057816,0.013555,0.00071476,0.014932,,0.586398892,0.160155125
0.021163,0.82893,0.5,10.629,-0.011205,-0.0070592,0.94561,0.82893,0.5,10.629,0.013923,0.0019574,0.0059359,0.013496,0.00070689,0.014906,,0.586232687,0.164429363
0.00423,0.030909,0.5,10.646,0.00049294,0.02194,0.77424,0.030909,0.5,10.646,0.00034014,-6.62E-06,-0.00040611,0.0023344,-0.00037255,0.0057854,,0.117174515,-0.011249584
0.0052738,0.066184,0.5,10.646,0.0018307,0.015593,0.90387,0.066184,0.5,10.646,0.00082234,1.54E-05,-0.00060895,0.0028227,-0.00055287,0.0069026,,0.146088643,-0.016868421
0.0047649,0.10006,0.5,10.646,0.0038791,0.0039621,0.95995,0.10006,0.5,10.646,0.0010236,9.89E-05,-0.00037084,0.0024645,-0.0005578,0.0060418,,0.13199169,-0.010272576
0.0039622,0.13258,0.5,10.646,0.0050288,-0.0014856,0.99634,0.13258,0.5,10.646,0.0010708,0.00014495,-0.00015268,0.0019968,-0.00036164,0.0048569,,0.109756233,-0.004229363
0.0033851,0.16379,0.5,10.646,0.0051826,-0.0089816,1.0218,0.16379,0.5,10.646,0.0011927,0.00013064,-6.71E-05,0.0016813,-0.00030143,0.0038962,,0.093770083,-0.001858726
0.0032547,0.19372,0.5,10.646,0.0047323,-0.014039,1.0353,0.19372,0.5,10.646,0.0014395,0.00013691,-0.0001833,0.0015435,-0.00031204,0.0035264,,0.090157895,-0.005077562
0.0036584,0.22242,0.5,10.646,0.0038559,-0.016093,1.046,0.22242,0.5,10.646,0.0017084,0.00016858,-0.00021185,0.0015669,-0.00042529,0.0040414,,0.10134072,-0.005868421
0.0037082,0.24993,0.5,10.646,0.0036401,-0.017074,1.0537,0.24993,0.5,10.646,0.001875,0.0002067,-3.45E-05,0.0015604,-0.00043399,0.0039811,,0.102720222,-0.000955679
0.0034594,0.27629,0.5,10.646,0.0042073,-0.016119,1.0603,0.27629,0.5,10.646,0.0020278,0.00025367,7.74E-06,0.0015672,-0.00036423,0.0033239,,0.095828255,0.000214404
0.0036812,0.30154,0.5,10.646,0.0046096,-0.016196,1.0645,0.30154,0.5,10.646,0.0023355,0.00027378,0.00011186,0.0016929,-0.00048537,0.0033339,,0.101972299,0.003098615
0.0041393,0.32572,0.5,10.646,0.0040956,-0.015937,1.0669,0.32572,0.5,10.646,0.002815,0.0002459,0.00025795,0.0018587,-0.00068952,0.003605,,0.11466205,0.007145429
0.0045993,0.34887,0.5,10.646,0.002824,-0.015882,1.0701,0.34887,0.5,10.646,0.0033785,0.00028983,0.00027135,0.0019507,-0.00089537,0.0038693,,0.127404432,0.00751662
