K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U_ref,K-dim,uw-dim
0.0047288,0.77114,0.5,3.8173,0.00829,-0.018423,1.0694,0.77114,0.5,3.8173,0.0016574,-0.00046074,0.0010968,0.0016877,-0.002029,0.0061125,,0.13099169,0.030382271
0.0047568,0.7794,0.5,3.8173,0.0094307,-0.021032,1.068,0.7794,0.5,3.8173,0.0015868,-0.00042131,0.00099439,0.0017585,-0.0022527,0.0061682,,0.131767313,0.027545429
0.0048443,0.78765,0.5,3.8173,0.010063,-0.023454,1.0659,0.78765,0.5,3.8173,0.0015131,-0.00041636,0.00088835,0.0018355,-0.00251,0.00634,,0.134191136,0.024608033
0.0050366,0.79591,0.5,3.8173,0.010025,-0.025535,1.0634,0.79591,0.5,3.8173,0.0014367,-0.00045758,0.00079368,0.0019653,-0.0028295,0.0066712,,0.139518006,0.021985596
0.0053464,0.80416,0.5,3.8173,0.0092634,-0.026654,1.0614,0.80416,0.5,3.8173,0.0013576,-0.00051583,0.00069467,0.0021811,-0.0032027,0.0071541,,0.148099723,0.019242936
0.0057004,0.81242,0.5,3.8173,0.0079667,-0.026689,1.0599,0.81242,0.5,3.8173,0.0012716,-0.00053473,0.00058781,0.002438,-0.0035707,0.0076912,,0.157905817,0.016282825
0.0059844,0.82068,0.5,3.8173,0.006641,-0.026593,1.0584,0.82068,0.5,3.8173,0.0011806,-0.00050236,0.00046402,0.0026414,-0.0038633,0.0081469,,0.165772853,0.01285374
0.0061372,0.82893,0.5,3.8173,0.0056726,-0.025688,1.0571,0.82893,0.5,3.8173,0.0011024,-0.00044138,0.00032866,0.0027728,-0.0040702,0.0083992,,0.17000554,0.009104155
0.0025795,0.030909,0.5,3.865,-0.0036043,0.024202,0.74006,0.030909,0.5,3.865,0.00021612,8.56E-05,-9.51E-05,0.0017361,0.00069391,0.0032068,,0.071454294,-0.002634127
0.0033063,0.066184,0.5,3.865,-0.0045847,0.015764,0.85721,0.066184,0.5,3.865,0.00046693,0.00012407,3.03E-05,0.0019102,0.00042273,0.0042355,,0.091587258,0.000839584
0.0030834,0.10006,0.5,3.865,-0.0018045,0.0083452,0.88715,0.10006,0.5,3.865,0.00048239,7.16E-05,0.00025607,0.0015325,-3.49E-05,0.0041519,,0.085412742,0.007093352
0.0023351,0.13258,0.5,3.865,-0.0008767,0.015881,0.90839,0.13258,0.5,3.865,0.00048466,-3.24E-05,9.49E-05,0.0013357,0.00022333,0.0028498,,0.064684211,0.002628393
0.0020498,0.16379,0.5,3.865,-0.0036084,0.018007,0.93234,0.16379,0.5,3.865,0.0006687,-1.70E-05,0.00016302,0.0012124,0.00021793,0.0022185,,0.056781163,0.004515789
0.0023952,0.19372,0.5,3.865,-0.0078567,0.012566,0.94608,0.19372,0.5,3.865,0.00084422,3.54E-05,0.00032905,0.0012786,-0.00032543,0.0026675,,0.06634903,0.009114958
0.0025239,0.22242,0.5,3.865,-0.010648,0.0088359,0.96035,0.22242,0.5,3.865,0.00095974,0.00016096,6.95E-05,0.0016214,-0.00012469,0.0024665,,0.069914127,0.001924377
0.0027105,0.24993,0.5,3.865,-0.011753,0.0051768,0.97199,0.24993,0.5,3.865,0.001167,0.00036199,-2.35E-05,0.0016409,-0.00014421,0.002613,,0.075083102,-0.000650582
0.0028059,0.27629,0.5,3.865,-0.01252,0.0010477,0.99345,0.27629,0.5,3.865,0.0013006,0.00036617,-0.00012031,0.0013481,-0.00070706,0.002963,,0.077725762,-0.003332687
0.0024532,0.30154,0.5,3.865,-0.012002,-0.0038127,0.99858,0.30154,0.5,3.865,0.0013731,0.00043231,-0.00018259,0.0012301,-0.00027924,0.0023031,,0.067955679,-0.005057895
0.0027328,0.32572,0.5,3.865,-0.010064,-0.0088367,0.97872,0.32572,0.5,3.865,0.0015961,0.00025153,-0.00028553,0.0015553,0.00037207,0.0023141,,0.075700831,-0.007909418
0.003551,0.34887,0.5,3.865,-0.0085786,-0.012734,0.97188,0.34887,0.5,3.865,0.0018667,-0.00026789,-0.00032715,0.0024366,4.59E-05,0.0027986,,0.098365651,-0.009062327
0.0039699,0.37102,0.5,3.865,-0.0088897,-0.013335,0.98101,0.37102,0.5,3.865,0.0020491,-0.00065334,2.60E-05,0.0032773,-0.00052291,0.0026133,,0.109969529,0.000720416
0.0047509,0.39221,0.5,3.865,-0.0090617,-0.0072101,0.98344,0.39221,0.5,3.865,0.0021743,-0.0007204,0.00025584,0.0033191,-0.0015318,0.0040084,,0.131603878,0.007086981
0.0051226,0.41248,0.5,3.865,-0.0076462,-0.0028655,0.98523,0.41248,0.5,3.865,0.0021011,-0.00030025,-0.00014016,0.0027889,-0.0024202,0.0053551,,0.141900277,-0.003882548
0.0046418,0.43187,0.5,3.865,-0.0071873,-0.0013654,0.98706,0.43187,0.5,3.865,0.0017312,0.00013692,-0.00081589,0.0021334,-0.002217,0.0054191,,0.128581717,-0.022600831
0.0041221,0.4504,0.5,3.865,-0.008674,0.0011695,0.98597,0.4504,0.5,3.865,0.001311,0.00016653,-0.0011436,0.0016845,-0.0017111,0.0052487,,0.114185596,-0.03167867
0.0035059,0.46812,0.5,3.865,-0.010301,0.003194,0.98963,0.46812,0.5,3.865,0.0010789,0.0001203,-0.0011289,0.0018208,-0.0014216,0.004112,,0.097116343,-0.031271468
0.0036083,0.48504,0.5,3.865,-0.011211,0.0062365,0.99157,0.48504,0.5,3.865,0.0011207,0.00016466,-0.0009076,0.0023609,-0.0017203,0.0037349,,0.099952909,-0.025141274
0.0042521,0.50122,0.5,3.865,-0.011386,0.011274,0.98992,0.50122,0.5,3.865,0.0013444,0.00026132,-0.00081179,0.0028722,-0.0022456,0.0042877,,0.117786704,-0.022487258
0.0046397,0.51667,0.5,3.865,-0.011307,0.012568,0.98977,0.51667,0.5,3.865,0.0017201,0.00051537,-0.00095349,0.0029329,-0.0025308,0.0046264,,0.128523546,-0.026412465
0.0047414,0.53142,0.5,3.865,-0.011516,0.011595,0.99053,0.53142,0.5,3.865,0.0022235,0.00081072,-0.0011295,0.0026584,-0.0025845,0.0046009,,0.13134072,-0.031288089
0.0050299,0.54551,0.5,3.865,-0.012073,0.012752,0.9907,0.54551,0.5,3.865,0.0026159,0.0010524,-0.0011791,0.0027767,-0.0026959,0.0046672,,0.13933241,-0.03266205
0.0054914,0.55896,0.5,3.865,-0.012791,0.018413,0.99116,0.55896,0.5,3.865,0.0027455,0.0011639,-0.0011422,0.0034768,-0.00284,0.0047606,,0.152116343,-0.031639889
0.0059736,0.5718,0.5,3.865,-0.013114,0.025196,0.99051,0.5718,0.5,3.865,0.0026922,0.0011062,-0.0012479,0.0041587,-0.0031424,0.0050962,,0.165473684,-0.034567867
0.0062454,0.58405,0.5,3.865,-0.01248,0.027925,0.99115,0.58405,0.5,3.865,0.0026007,0.00091989,-0.0013848,0.0040567,-0.0034197,0.0058335,,0.17300277,-0.038360111
