K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U_ref,K-dim,uw-dim
0.0055721,2.1743,0.5,3.8173,0.016324,-0.0090611,0.94491,2.1743,0.5,3.8173,0.004427,0.0017347,0.00043051,0.0030811,-0.00069928,0.003636,,0.154351801,0.011925485
0.0057732,2.1984,0.5,3.8173,0.016927,-0.0081521,0.93787,2.1984,0.5,3.8173,0.0046278,0.0012483,0.00092952,0.002785,-0.0011715,0.0041336,,0.159922438,0.025748476
0.0060467,2.2237,0.5,3.8173,0.017258,-0.0081199,0.92101,2.2237,0.5,3.8173,0.0047125,0.00065984,0.00074668,0.0029955,-0.0015959,0.0043854,,0.167498615,0.020683657
0.0062365,2.2501,0.5,3.8173,0.016463,0.0027317,0.90697,2.2501,0.5,3.8173,0.0047121,0.00049904,0.00088997,0.0033111,-0.0014012,0.0044498,,0.172756233,0.024652909
0.0066088,2.2776,0.5,3.8173,0.013505,0.018718,0.903,2.2776,0.5,3.8173,0.0048089,0.00052747,0.0010756,0.0032209,-0.0016394,0.0051877,,0.183069252,0.029795014
0.0066032,2.3063,0.5,3.8173,0.011175,0.029126,0.87556,2.3063,0.5,3.8173,0.0045728,0.00066717,0.0014595,0.0027805,-0.0014117,0.005853,,0.182914127,0.040429363
0.0058493,2.3362,0.5,3.8173,0.010441,0.032294,0.84486,2.3362,0.5,3.8173,0.0037355,0.00084076,0.001549,0.0024514,-0.00066134,0.0055117,,0.162030471,0.042908587
0.0057544,2.3674,0.5,3.8173,0.0071855,0.027107,0.84296,2.3674,0.5,3.8173,0.0025604,0.00063871,0.0011706,0.0023087,-0.00087214,0.0066397,,0.159401662,0.032426593
0.0051754,2.3999,0.5,3.8173,0.0017371,0.018924,0.82885,2.3999,0.5,3.8173,0.0014995,0.00035513,0.00093192,0.0025916,-0.00094667,0.0062597,,0.143362881,0.025814958
0.0044891,2.4338,0.5,3.8173,-0.0014187,0.014339,0.78068,2.4338,0.5,3.8173,0.0008359,0.00022447,0.00056112,0.0029175,-0.00084578,0.0052248,,0.124351801,0.01554349
0.0037357,2.4691,0.5,3.8173,-0.0012251,0.014182,0.66975,2.4691,0.5,3.8173,0.00031075,0.00015807,0.00029005,0.0023591,-0.00079371,0.0048015,,0.103481994,0.008034626
0.0042956,1.6711,0.5,3.865,-0.0045842,-0.023985,1.0416,1.6711,0.5,3.865,0.0025778,0.00037044,-0.00056656,0.0018981,-0.00094442,0.0041152,,0.11899169,-0.015694183
0.0048586,1.6793,0.5,3.865,-0.0034158,-0.022147,1.0384,1.6793,0.5,3.865,0.00273,0.00047724,-0.00059474,0.0019695,-0.0012808,0.0050176,,0.134587258,-0.016474792
0.0052308,1.6876,0.5,3.865,-0.0017603,-0.018909,1.0375,1.6876,0.5,3.865,0.002786,0.00059485,-0.00069086,0.0021818,-0.0018394,0.0054938,,0.144897507,-0.019137396
0.0054106,1.6958,0.5,3.865,-0.0002512,-0.015837,1.0381,1.6958,0.5,3.865,0.0027562,0.00070466,-0.0008182,0.0024015,-0.0023517,0.0056634,,0.149878116,-0.02266482
0.0053909,1.7041,0.5,3.865,0.0006402,-0.013456,1.0395,1.7041,0.5,3.865,0.0026837,0.00076741,-0.00093952,0.0024454,-0.0026318,0.0056526,,0.14933241,-0.026025485
0.0052774,1.7123,0.5,3.865,0.00075656,-0.011906,1.0404,1.7123,0.5,3.865,0.0026038,0.0007557,-0.0010388,0.0022963,-0.0026579,0.0056547,,0.146188366,-0.028775623
0.0052205,1.7206,0.5,3.865,0.00034328,-0.011437,1.0399,1.7206,0.5,3.865,0.0025365,0.00067378,-0.0010954,0.0020624,-0.0025293,0.005842,,0.144612188,-0.03034349
0.0051718,1.7289,0.5,3.865,-7.34E-05,-0.011769,1.0378,1.7289,0.5,3.865,0.0024955,0.00053382,-0.0010605,0.0018431,-0.002319,0.0060049,,0.143263158,-0.029376731
0.0049798,1.7371,0.5,3.865,-7.52E-05,-0.011872,1.0352,1.7371,0.5,3.865,0.002478,0.00033011,-0.00091768,0.0016664,-0.0020714,0.0058151,,0.137944598,-0.025420499
0.0046454,1.7454,0.5,3.865,0.00040237,-0.010916,1.033,1.7454,0.5,3.865,0.0024552,7.82E-05,-0.00072508,0.0015616,-0.0018468,0.005274,,0.12868144,-0.020085319
0.0042986,1.7536,0.5,3.865,0.0011412,-0.0088056,1.0316,1.7536,0.5,3.865,0.0023907,-0.00015911,-0.00054738,0.0015679,-0.0016817,0.0046385,,0.119074792,-0.015162881
0.0040284,1.7619,0.5,3.865,0.0018666,-0.0059033,1.0306,1.7619,0.5,3.865,0.0022664,-0.00032319,-0.00038056,0.0016629,-0.0015755,0.0041275,,0.111590028,-0.010541828
0.0038414,1.7701,0.5,3.865,0.0024382,-0.0028037,1.0299,1.7701,0.5,3.865,0.0020914,-0.00040265,-0.00020531,0.0017901,-0.0015048,0.0038013,,0.106409972,-0.005687258
0.00368,1.7784,0.5,3.865,0.0028484,-0.00027532,1.0304,1.7784,0.5,3.865,0.0018891,-0.00041832,-4.41E-05,0.0019062,-0.0014316,0.0035646,,0.101939058,-0.001222825
0.0034616,1.7866,0.5,3.865,0.0031155,0.001219,1.0328,1.7866,0.5,3.865,0.0016826,-0.00039778,7.10E-05,0.0019877,-0.0013315,0.0032529,,0.095889197,0.00196687
0.0031927,1.7949,0.5,3.865,0.0032455,0.0018019,1.0366,1.7949,0.5,3.865,0.0014964,-0.00036536,0.00011859,0.0020331,-0.0012059,0.002856,,0.088440443,0.003285042
0.0029572,1.8032,0.5,3.865,0.0032413,0.0018334,1.0408,1.8032,0.5,3.865,0.0013519,-0.00034073,0.00010414,0.0020507,-0.0010585,0.0025118,,0.081916898,0.002884765
0.002777,1.8114,0.5,3.865,0.0031153,0.0015883,1.0451,1.8114,0.5,3.865,0.0012491,-0.00033794,7.00E-05,0.0020477,-0.00091785,0.0022572,,0.076925208,0.001937729
0.0026606,1.8197,0.5,3.865,0.0029062,0.0013565,1.0494,1.8197,0.5,3.865,0.0011675,-0.0003515,6.24E-05,0.0020404,-0.0008466,0.0021133,,0.073700831,0.001728421
0.0026432,1.8279,0.5,3.865,0.0026849,0.0010923,1.0532,1.8279,0.5,3.865,0.0010873,-0.00037686,9.59E-05,0.0020542,-0.00088022,0.0021449,,0.073218837,0.002656316
0.0027119,1.8362,0.5,3.865,0.0025603,0.00045798,1.0563,1.8362,0.5,3.865,0.0010079,-0.00042488,0.00018414,0.002129,-0.0010055,0.0022868,,0.075121884,0.005100831
0.0028783,1.8446,0.5,3.865,0.002677,-0.00069857,1.0581,1.8446,0.5,3.865,0.00094631,-0.00050168,0.0003432,0.0022527,-0.001225,0.0025576,,0.079731302,0.009506925
0.0031491,1.8534,0.5,3.865,0.0031221,-0.0026222,1.0583,1.8534,0.5,3.865,0.00091811,-0.00060646,0.00057922,0.0023568,-0.0015705,0.0030233,,0.087232687,0.016044875
0.0034095,1.8626,0.5,3.865,0.0037689,-0.0051448,1.0566,1.8626,0.5,3.865,0.00092961,-0.00071436,0.0008269,0.0023879,-0.0019122,0.0035014,,0.094445983,0.022905817
0.0035599,1.8723,0.5,3.865,0.0043116,-0.0077088,1.0531,1.8723,0.5,3.865,0.00098874,-0.00080696,0.0010119,0.002402,-0.0020501,0.0037291,,0.098612188,0.028030471
0.003682,1.8824,0.5,3.865,0.0046455,-0.01093,1.0469,1.8824,0.5,3.865,0.0011179,-0.00092718,0.0011991,0.0025156,-0.0020765,0.0037305,,0.10199446,0.033216066
