K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U_ref,K-dim,uw-dim
0.0029537,1.4151,0.5,1.2756,-0.020329,-0.019367,1.0153,1.4151,0.5,1.2756,0.0017031,-0.00019269,-0.00066739,0.0012307,-0.0011017,0.0029735,,0.081819945,-0.018487258
0.0029775,1.4234,0.5,1.2756,-0.02179,-0.019719,1.0188,1.4234,0.5,1.2756,0.0016926,-0.00012954,-0.00083694,0.001367,-0.0011284,0.0028954,,0.082479224,-0.023183934
0.0030697,1.4316,0.5,1.2756,-0.022721,-0.019785,1.0222,1.4316,0.5,1.2756,0.001675,-5.90E-05,-0.00097177,0.0014866,-0.0011625,0.0029779,,0.085033241,-0.026918837
0.0031471,1.4399,0.5,1.2756,-0.023299,-0.019228,1.0254,1.4399,0.5,1.2756,0.0016486,-4.06E-06,-0.0010686,0.0015564,-0.001162,0.0030893,,0.087177285,-0.029601108
0.0031454,1.4481,0.5,1.2756,-0.023845,-0.018206,1.0283,1.4481,0.5,1.2756,0.0016073,3.14E-05,-0.0011351,0.0015883,-0.0011253,0.0030952,,0.087130194,-0.031443213
0.0031135,1.4564,0.5,1.2756,-0.024488,-0.017322,1.0305,1.4564,0.5,1.2756,0.0015641,6.07E-05,-0.001195,0.0016021,-0.001057,0.0030609,,0.086246537,-0.033102493
0.00318,1.4647,0.5,1.2756,-0.025087,-0.016783,1.0314,1.4647,0.5,1.2756,0.001536,0.00010662,-0.0012555,0.0016066,-0.00098552,0.0032175,,0.088088643,-0.034778393
0.0033776,1.4729,0.5,1.2756,-0.025434,-0.016007,1.0311,1.4729,0.5,1.2756,0.001522,0.00018242,-0.0012883,0.0016073,-0.00098328,0.0036258,,0.093562327,-0.035686981
0.0035514,1.4812,0.5,1.2756,-0.025393,-0.014608,1.0313,1.4812,0.5,1.2756,0.0015122,0.00026973,-0.0012769,0.001631,-0.0010992,0.0039595,,0.098376731,-0.035371191
0.0035704,1.4894,0.5,1.2756,-0.024868,-0.012889,1.0321,1.4894,0.5,1.2756,0.0015067,0.00032513,-0.0012331,0.0017103,-0.0012577,0.0039238,,0.098903047,-0.034157895
0.0034957,1.4977,0.5,1.2756,-0.023766,-0.010911,1.0326,1.4977,0.5,1.2756,0.0015215,0.0003281,-0.0011869,0.0018428,-0.001343,0.0036271,,0.096833795,-0.032878116
0.0034157,1.5059,0.5,1.2756,-0.022009,-0.0083391,1.0325,1.5059,0.5,1.2756,0.0015794,0.00030307,-0.0011553,0.0019777,-0.0013315,0.0032742,,0.094617729,-0.03200277
0.0033312,1.5142,0.5,1.2756,-0.019604,-0.005482,1.0323,1.5142,0.5,1.2756,0.0016907,0.00028275,-0.0011237,0.0020248,-0.0012684,0.0029469,,0.092277008,-0.031127424
0.0032132,1.5224,0.5,1.2756,-0.016722,-0.0030877,1.0326,1.5224,0.5,1.2756,0.0018421,0.00028926,-0.0010918,0.0019212,-0.0011781,0.0026632,,0.08900831,-0.030243767
0.0030905,1.5307,0.5,1.2756,-0.013681,-0.0012445,1.0332,1.5307,0.5,1.2756,0.0020074,0.00033602,-0.0010929,0.0017213,-0.0010719,0.0024522,,0.085609418,-0.030274238
0.0030382,1.539,0.5,1.2756,-0.010796,0.0004525,1.0334,1.539,0.5,1.2756,0.0021651,0.00041977,-0.0011429,0.0015363,-0.0009947,0.002375,,0.084160665,-0.03165928
0.0030879,1.5472,0.5,1.2756,-0.0083451,0.0020065,1.0332,1.5472,0.5,1.2756,0.0023094,0.00052409,-0.0012332,0.0014237,-0.00093027,0.0024427,,0.085537396,-0.034160665
0.0032121,1.5555,0.5,1.2756,-0.0065732,0.0032005,1.0334,1.5555,0.5,1.2756,0.0024462,0.00063379,-0.0013645,0.0013889,-0.00082089,0.0025891,,0.088977839,-0.037797784
0.0033685,1.5637,0.5,1.2756,-0.0055888,0.0040649,1.0345,1.5637,0.5,1.2756,0.0025693,0.00074123,-0.001528,0.0014052,-0.00069892,0.0027626,,0.093310249,-0.04232687
0.003539,1.572,0.5,1.2756,-0.0053198,0.0047519,1.0355,1.572,0.5,1.2756,0.0026515,0.00083697,-0.0016855,0.0014403,-0.00062504,0.0029863,,0.098033241,-0.046689751
0.003691,1.5802,0.5,1.2756,-0.0056378,0.0051095,1.0356,1.5802,0.5,1.2756,0.0026712,0.00090623,-0.0018055,0.0014626,-0.00061344,0.0032482,,0.102243767,-0.05001385
0.0037419,1.5885,0.5,1.2756,-0.0064983,0.004471,1.0344,1.5885,0.5,1.2756,0.0026347,0.00094832,-0.0018963,0.0014362,-0.00068578,0.0034128,,0.10365374,-0.052529086
