K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U_ref,K-dim,uw-dim
0.0039707,1.3903,0.5,6.2583,0.05997,-0.030951,0.14202,1.3903,0.5,6.2583,0.0034026,-0.00023063,0.0012097,0.0019627,-0.00042932,0.0025761,,0.10999169,0.033509695
0.0040097,1.3986,0.5,6.2583,0.055872,-0.031515,0.13351,1.3986,0.5,6.2583,0.0034098,-0.00024714,0.0011134,0.0019214,-0.000256,0.0026882,,0.111072022,0.030842105
0.004083,1.4069,0.5,6.2583,0.052338,-0.030575,0.12615,1.4069,0.5,6.2583,0.003433,-0.00026234,0.00098457,0.0018399,-9.08E-05,0.0028931,,0.113102493,0.027273407
0.0041577,1.4151,0.5,6.2583,0.049635,-0.028545,0.12126,1.4151,0.5,6.2583,0.0034566,-0.00020932,0.00087888,0.0016905,3.48E-05,0.0031684,,0.115171745,0.024345706
0.0042381,1.4234,0.5,6.2583,0.047785,-0.025028,0.11962,1.4234,0.5,6.2583,0.0034715,-0.00015014,0.00080863,0.0015205,9.57E-05,0.003484,,0.117398892,0.022399723
0.0043192,1.4316,0.5,6.2583,0.046498,-0.02159,0.1206,1.4316,0.5,6.2583,0.00349,-0.0001126,0.00072335,0.0014055,0.00010846,0.0037428,,0.119645429,0.020037396
0.0043935,1.4399,0.5,6.2583,0.045562,-0.018899,0.12275,1.4399,0.5,6.2583,0.0035393,-7.16E-05,0.00063984,0.0013315,9.68E-05,0.0039163,,0.121703601,0.0177241
0.0044712,1.4481,0.5,6.2583,0.045009,-0.016159,0.12573,1.4481,0.5,6.2583,0.0036163,-3.93E-05,0.00057186,0.0013186,7.91E-05,0.0040076,,0.123855956,0.015840997
0.0046092,1.4564,0.5,6.2583,0.044781,-0.013241,0.13001,1.4564,0.5,6.2583,0.0037112,-4.00E-05,0.00050218,0.0013944,7.42E-05,0.0041128,,0.12767867,0.013910803
0.0048382,1.4647,0.5,6.2583,0.044629,-0.010806,0.13506,1.4647,0.5,6.2583,0.0038422,-3.49E-05,0.0004553,0.0014942,0.00011589,0.00434,,0.134022161,0.012612188
0.0051022,1.4729,0.5,6.2583,0.044433,-0.0093937,0.14053,1.4729,0.5,6.2583,0.0040327,2.41E-05,0.00045191,0.0015238,0.00018366,0.0046479,,0.14133518,0.012518283
0.005382,1.4812,0.5,6.2583,0.044364,-0.0091279,0.14562,1.4812,0.5,6.2583,0.0042732,0.00010206,0.00047456,0.0014894,0.00023342,0.0050013,,0.149085873,0.013145706
0.0056967,1.4894,0.5,6.2583,0.044738,-0.0096628,0.14998,1.4894,0.5,6.2583,0.0045384,0.00013424,0.00052539,0.0014857,0.000239,0.0053693,,0.157803324,0.01455374
0.0059704,1.4977,0.5,6.2583,0.045393,-0.010909,0.15349,1.4977,0.5,6.2583,0.0048217,0.0001143,0.000595,0.0015023,0.0002018,0.0056168,,0.165385042,0.016481994
0.006227,1.5059,0.5,6.2583,0.045882,-0.012659,0.15614,1.5059,0.5,6.2583,0.0051648,7.91E-05,0.00064007,0.0014821,0.00019671,0.0058071,,0.172493075,0.017730471
0.0065647,1.5142,0.5,6.2583,0.046415,-0.014224,0.15887,1.5142,0.5,6.2583,0.0055988,5.53E-05,0.00063402,0.0014402,0.00020309,0.0060905,,0.181847645,0.017562881
0.006915,1.5224,0.5,6.2583,0.047442,-0.015129,0.16191,1.5224,0.5,6.2583,0.0060724,4.31E-05,0.00057649,0.0014179,0.0001843,0.0063397,,0.191551247,0.015969252
0.007269,1.5307,0.5,6.2583,0.048965,-0.015707,0.16518,1.5307,0.5,6.2583,0.0065823,-8.99E-06,0.00048023,0.0014431,0.00014114,0.0065127,,0.201357341,0.01330277
0.0077221,1.539,0.5,6.2583,0.050792,-0.016962,0.16864,1.539,0.5,6.2583,0.0071989,-7.08E-05,0.00035992,0.0014843,5.19E-05,0.006761,,0.213908587,0.009970083
0.0082558,1.5472,0.5,6.2583,0.052716,-0.019276,0.17175,1.5472,0.5,6.2583,0.0079275,-6.75E-05,0.00027446,0.0014831,-3.20E-05,0.0071009,,0.228692521,0.00760277
0.0088444,1.5555,0.5,6.2583,0.054397,-0.022289,0.17419,1.5555,0.5,6.2583,0.0087233,-2.72E-05,0.00019998,0.0014623,-4.85E-05,0.0075033,,0.24499723,0.005539612
0.0095774,1.5637,0.5,6.2583,0.055672,-0.024386,0.17696,1.5637,0.5,6.2583,0.0095885,-2.29E-05,7.73E-05,0.0014427,-3.38E-05,0.0081236,,0.265301939,0.002141274
0.010555,1.572,0.5,6.2583,0.056848,-0.025583,0.18118,1.572,0.5,6.2583,0.010569,-7.15E-05,-0.00011633,0.0014315,-5.37E-05,0.0091098,,0.292382271,-0.003222438
0.011914,1.5802,0.5,6.2583,0.058386,-0.026436,0.18714,1.5802,0.5,6.2583,0.01172,-8.47E-05,-0.00031684,0.0014442,-4.57E-05,0.010664,,0.330027701,-0.008776731
0.013599,1.5885,0.5,6.2583,0.060573,-0.026631,0.1963,1.5885,0.5,6.2583,0.013021,-1.91E-05,-0.00051658,0.0014674,-6.02E-05,0.012709,,0.376703601,-0.014309695
0.015505,1.5968,0.5,6.2583,0.063379,-0.026841,0.20749,1.5968,0.5,6.2583,0.014401,8.60E-05,-0.00072695,0.0015161,-0.00014118,0.015092,,0.429501385,-0.020137119
0.017503,1.605,0.5,6.2583,0.066443,-0.027729,0.22079,1.605,0.5,6.2583,0.015838,0.00025316,-0.0010212,0.0016422,-0.00029928,0.017525,,0.484847645,-0.028288089
0.019862,1.6133,0.5,6.2583,0.069475,-0.029773,0.23436,1.6133,0.5,6.2583,0.017326,0.00034544,-0.0014707,0.0018947,-0.00073227,0.020503,,0.550193906,-0.040739612
0.02266,1.6215,0.5,6.2583,0.072258,-0.032361,0.25005,1.6215,0.5,6.2583,0.018915,0.00034296,-0.0019093,0.0022368,-0.0011278,0.024167,,0.627700831,-0.052889197
0.026266,1.6298,0.5,6.2583,0.074826,-0.034569,0.26942,1.6298,0.5,6.2583,0.020647,0.00029445,-0.0024335,0.0027828,-0.0013031,0.029102,,0.727590028,-0.067409972
0.030491,1.638,0.5,6.2583,0.077895,-0.037197,0.29448,1.638,0.5,6.2583,0.022581,0.0002664,-0.0028163,0.0034359,-0.0014411,0.034966,,0.844626039,-0.07801385
0.035385,1.6463,0.5,6.2583,0.082679,-0.039708,0.32466,1.6463,0.5,6.2583,0.024872,0.00033489,-0.0025378,0.0039159,-0.0014085,0.041981,,0.980193906,-0.070299169
0.040683,1.6545,0.5,6.2583,0.090004,-0.042275,0.36051,1.6545,0.5,6.2583,0.027726,0.00028176,-0.0010711,0.004295,-0.0015034,0.049345,,1.126952909,-0.02967036
0.046035,1.6628,0.5,6.2583,0.09955,-0.045934,0.39664,1.6628,0.5,6.2583,0.031348,-0.00021553,0.0017964,0.0046573,-0.0021871,0.056065,,1.275207756,0.049761773
0.027535,0.83719,0.5,6.2666,-0.097513,0.020898,0.63835,0.83719,0.5,6.2666,0.018386,-0.0058669,0.0012611,0.0095381,-0.0031582,0.027146,,0.762742382,0.034933518
0.024208,0.84544,0.5,6.2666,-0.093503,0.019656,0.62795,0.84544,0.5,6.2666,0.015793,-0.0052995,0.0014983,0.0093544,-0.0024472,0.023269,,0.670581717,0.041504155
0.0213,0.8537,0.5,6.2666,-0.0899,0.018366,0.61734,0.8537,0.5,6.2666,0.01371,-0.0046865,0.0016443,0.0090641,-0.0018144,0.019825,,0.590027701,0.045548476
